modelo,geocode,departamento,distrito,horizonte,y_true,y_pred,error,abs_error,squared_error,anio
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010203,Amazonas,Copallin,5,0.5169836877772134,0.5115556632758237,-0.005428024501389683,0.005428024501389683,2.946344998768672e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010204,Amazonas,El Parco,1,0.2788386374116376,0.2880442080219076,0.009205570610269997,0.009205570610269997,8.474253026066674e-05,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010204,Amazonas,El Parco,2,0.25944964991737385,0.26850290527207077,0.00905325535469692,0.00905325535469692,8.196143251734847e-05,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010204,Amazonas,El Parco,3,0.2719839461378399,0.25282309080515436,-0.019160855332685522,0.019160855332685522,0.00036713837708010323,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010204,Amazonas,El Parco,4,0.28309831588298834,0.2695635343193289,-0.013534781563659448,0.013534781563659448,0.0001831903119759757,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010204,Amazonas,El Parco,5,0.2777124888277651,0.2829029687283677,0.005190479900602563,0.005190479900602563,2.6941081598559186e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010206,Amazonas,La Peca,1,0.3393517722225889,0.3377159669504952,-0.001635805272093671,0.001635805272093671,2.6758588882094492e-06,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010206,Amazonas,La Peca,2,0.3405636565021005,0.3353500706169946,-0.005213585885105898,0.005213585885105898,2.718147778137545e-05,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010206,Amazonas,La Peca,3,0.33556150741128854,0.33645729021301635,0.0008957828017278069,0.0008957828017278069,8.024268278713193e-07,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010206,Amazonas,La Peca,4,0.3283419662063285,0.3301581773519659,0.001816211145637403,0.001816211145637403,3.298622925537528e-06,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010206,Amazonas,La Peca,5,0.32350742699327306,0.32164167237676733,-0.0018657546165057326,0.0018657546165057326,3.4810402890124532e-06,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010301,Amazonas,Jumbilla,1,0.41393055837113896,0.41193683117743635,-0.00199372719370261,0.00199372719370261,3.974948122909285e-06,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010301,Amazonas,Jumbilla,2,0.4207988406582136,0.4136472292809876,-0.007151611377225975,0.007151611377225975,5.114554529086801e-05,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010301,Amazonas,Jumbilla,3,0.4122092950285613,0.422686672784216,0.010477377755654715,0.010477377755654715,0.00010977544463468824,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010301,Amazonas,Jumbilla,4,0.4029637211572999,0.4084292897286761,0.0054655685713762,0.0054655685713762,2.987243980841528e-05,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010301,Amazonas,Jumbilla,5,0.4043822595068417,0.3994081884146752,-0.004974071092166521,0.004974071092166521,2.4741383229926646e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010302,Amazonas,Chisquilla,1,0.7520271414578154,0.7393271534970284,-0.012699987960786974,0.012699987960786974,0.00016128969420413407,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010302,Amazonas,Chisquilla,2,0.7532035654334197,0.7416988799587869,-0.011504685474632792,0.011504685474632792,0.00013235778787022676,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010302,Amazonas,Chisquilla,3,0.7361508567163325,0.7426763224141033,0.006525465697770794,0.006525465697770794,4.2581702572783274e-05,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010302,Amazonas,Chisquilla,4,0.7332482983386103,0.727378722069871,-0.005869576268739296,0.005869576268739296,3.445192557454752e-05,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010302,Amazonas,Chisquilla,5,0.7342542983269309,0.7251028267639386,-0.009151471562992342,0.009151471562992342,8.374943176825749e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010303,Amazonas,Churuja,1,0.7446820127281276,0.7511046940218683,0.006422681293740684,0.006422681293740684,4.125083500096651e-05,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010303,Amazonas,Churuja,2,0.7587421620399244,0.7327876424902723,-0.02595451954965211,0.02595451954965211,0.0006736370850532736,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010303,Amazonas,Churuja,3,0.774479394436655,0.7473741438575747,-0.02710525057908031,0.02710525057908031,0.0007346946089547335,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010303,Amazonas,Churuja,4,0.7756813094492317,0.7604156359978412,-0.015265673451390516,0.015265673451390516,0.00023304078592448923,2023
