geocode,departamento,distrito,pct_bosque_real_2024,mlp_pred_2025,lstm_pred_2025,cnn_pred_2025,deforestacion_2025_mlp,deforestacion_2025_lstm,deforestacion_2025_cnn,area_km2_2024,deforestacion_2025_mlp_km2,deforestacion_2025_lstm_km2,deforestacion_2025_cnn_km2
220102,San Martin,Calzada,0.1486697,0.14975513053709882,0.1452190888431259,0.14267071706674328,-0.001085425742215096,0.0034506159517578294,0.005998987728140448,117.2781,-0.12729666873807624,0.4046816826518499,0.7035498826796283
220106,San Martin,Yantalo,0.2957266,0.3000207805443365,0.29284424599977354,0.2953603627808583,-0.004294183235223958,0.002882351309339004,0.00036623452825423897,70.4475,-0.30251447346343985,0.2030544438646595,0.0258003069291905
220201,San Martin,Bellavista,0.16154517,0.15828993353388648,0.15784010506659918,0.1537042978917444,0.003255238799830862,0.0037050672671181673,0.007840874441972956,263.0385,0.8562531310493101,0.974575336341862,2.0624518519049033
220203,San Martin,Bajo Biavo,0.4676027,0.4512439092343705,0.45497753851402123,0.44579677749716107,0.016358790760670372,0.012625161481019664,0.021805922497879826,1138.6647,18.627177573861502,14.375825710236812,24.829634199271585
220204,San Martin,Huallaga,0.44801158,0.43576090576380194,0.4345293858142264,0.4273776230050976,0.012250671365562071,0.013482191315137615,0.02063395412426644,260.0973,3.186366545370008,3.506681559150743,5.366835756045566
220205,San Martin,San Pablo,0.24098134,0.23452665925099053,0.2376258645738325,0.23143045732755418,0.006454681157334663,0.003355475834492694,0.009550883080771011,352.7937,2.277170847816378,1.183790734911265,3.3694913803326036
220301,San Martin,San Jose De Sisa,0.29614264,0.29460332946007717,0.2917771306193452,0.29019623203134415,0.0015393082695676075,0.0043655071102995935,0.0059464056983006275,312.5781,0.4811540542157306,1.3645619180739375,1.8587161950039834
220302,San Martin,Agua Blanca,0.28722742,0.28480235384662167,0.27873664802509734,0.2753584798986349,0.0024250681523559914,0.008490773973880317,0.011868942100342783,154.73069999999998,0.37523249276174914,1.313783400520283,1.836489719445509
220303,San Martin,San Martin,0.65809846,0.6441893917344794,0.6432209342387296,0.6381117227926334,0.013909067509294992,0.0148775250050448,0.01998673645114102,527.3334,7.334715860506059,7.8454158444952915,10.539673687684127
220304,San Martin,Santa Rosa,0.30298647,0.2969297525442461,0.29431803175518934,0.29358189603699547,0.006056720300831431,0.00866844108988818,0.009404576808082044,252.56969999999998,1.529744029364904,2.1893855655407304,2.375311143044239
220305,San Martin,Shatoja,0.30103844,0.29710831599630566,0.29749820266873195,0.2942076631366937,0.00393012804590015,0.0035402413734738625,0.0068307809055120905,62.8335,0.24694370057206705,0.22244575634016994,0.42920187202649396
220401,San Martin,Saposoa,0.56716746,0.5520011811394082,0.5535477456982791,0.5491836849008407,0.015166279779018299,0.013619715220147377,0.01798377601758583,532.6776,8.078737513615998,7.2549172161515765,9.579554647985177
220403,San Martin,El Eslabon,0.3564334,0.34686683278587627,0.34460711545489364,0.33814330778021573,0.009566558785168655,0.01182627611615128,0.018290083790829192,126.4023,1.2092350335305238,1.4948685015165888,2.311908658353529
220404,San Martin,Piscoyacu,0.34244925,0.3357093554257288,0.33500449039546454,0.3328313290162612,0.006739892411337878,0.007444757441602112,0.009617918820805427,182.2527,1.228363589675839,1.3568271445770774,1.7528916734726052
220405,San Martin,Sacanche,0.3092617,0.3062980114954314,0.30259671292702994,0.3022226508884469,0.0029636979562440158,0.006664996524645472,0.007039058563228506,164.01059999999998,0.48607788002235475,1.0931300790050187,1.1544802183902452
220501,San Martin,Lamas,0.4195072,0.4117568543609506,0.4073087062672317,0.40749651968468775,0.007750351125346999,0.012198499219065906,0.012010685801609855,131.0931,1.0160175551102266,1.5991390779749286,1.5745180348590209
220502,San Martin,Alonso De Alvarado,0.47049752,0.4651706344204694,0.46190068962721287,0.4603137085244491,0.005326884357377881,0.008596829150634422,0.010183810253398207,300.0105,1.5981212394991167,2.579139011896408,3.0552500060271224
220503,San Martin,Barranquita,0.6310163,0.6229504174705898,0.6164926355237109,0.6041306435699885,0.008065896559103836,0.014523678505982685,0.026885670459705135,1070.8839,8.637638764209695,15.55317348083291,28.79143163600383
220504,San Martin,Caynarachi,0.74741596,0.7425423808960707,0.7337582578906371,0.7355220105012772,0.004873578938981771,0.013657701944415401,0.0118939493337753,1287.5625,6.275037482622716,17.585144859806356,15.31420313906906
220505,San Martin,Cuñumbuqui,0.29940775,0.2965778248021233,0.2955666887484325,0.29306023837047684,0.002829925565994984,0.0038410616196857816,0.006347511997641442,184.4802,0.5220652343998679,0.708599815811957,1.1709902828272927
220506,San Martin,Pinto Recodo,0.75113326,0.748964607894103,0.739263955916257,0.7394470370867503,0.0021686552170114837,0.011869307194857459,0.011686226024364199,566.6526,1.2288741172231215,6.725773782164686,6.622030360893637
220507,San Martin,Rumisapa,0.18488428,0.17831776174879083,0.1824182600516412,0.17952873743688558,0.006566518217563544,0.00246601991471318,0.005355542529468793,33.6762,0.22113538079831344,0.083046179851864,0.180354321330897
220510,San Martin,Tabalosos,0.5390016,0.5311505926369497,0.5304244975637491,0.5242407967133947,0.007850991416089803,0.008577086489290453,0.01476078733964481,366.6312,2.8784184040707035,3.1446275120723457,5.411765175278783
220511,San Martin,Zapatero,0.1785025,0.17695141692841637,0.1793923225311072,0.17682396174355408,0.0015510831288040872,-0.0008898224738867477,0.0016785383136663778,176.7303,0.27412338667848496,-0.15725859275674708,0.29664857973575304
220601,San Martin,Juanjui,0.4154359,0.40912655792514957,0.4058978657060826,0.400004855350384,0.006309352299764981,0.009538044518831945,0.015431054874530559,454.1769,2.8655620685151297,4.331959491625084,7.0084286666441775
220605,San Martin,Pajarillo,0.29181674,0.2862779567848711,0.28365712484299554,0.2818029673863798,0.005538784443232525,0.008159616385108093,0.010013773841723861,461.0061,2.5534134149152976,3.76163292719478,4.616410825055135
220701,San Martin,Picota,0.3634251,0.35474077433949025,0.350065730778066,0.3517153163533151,0.008684331470675155,0.013359375032099385,0.011709789456850306,220.356,1.9136445455520945,2.9438184445732922,2.5803223655537058
220702,San Martin,Buenos Aires,0.32168514,0.31746389332618463,0.3161176510909078,0.31353945984899745,0.004221242038347839,0.00556748427362469,0.008145675515535022,315.4482,1.3315832027611567,1.7562528926432157,2.569538679159595
220704,San Martin,Pilluana,0.49199423,0.4776727261229385,0.4831245238556532,0.4767172286742039,0.014321505816377311,0.008869708083662609,0.015277003265111888,69.3063,0.9925705785615907,0.6147266493587458,1.058792571392824
220705,San Martin,Pucacaca,0.4454574,0.4336404048287997,0.428302222035997,0.42341773553366585,0.0118169940626493,0.01715517685545198,0.022039663357783124,205.7328,2.431143276092216,3.5293825689673315,4.534281653654124
220706,San Martin,San Cristobal,0.4205354,0.4112099328053137,0.4124241516599936,0.41094934373923386,0.00932545280335939,0.00811123394867952,0.009586041869439232,30.494699999999998,0.2843768856026036,0.24734964589479733,0.29232347099598854
220707,San Martin,San Hilarion,0.30207407,0.2882364760611712,0.2925604121366129,0.2865501051528653,0.013837598684007024,0.009513662608565343,0.015523969592312947,105.444,1.4590917556364367,1.003158640097564,1.6369094496918464
220708,San Martin,Shamboyacu,0.49621606,0.49062096775938924,0.485752056659228,0.4760618503278443,0.0055950909716898645,0.010464002071851108,0.020154208403234786,398.0367,2.227051546571227,4.165056853472778,8.022114603935844
220710,San Martin,Tres Unidos,0.6019797,0.587921454719173,0.5845535524137884,0.5823429558062787,0.01405821818960995,0.01742612049499459,0.019636717102504253,375.6087,5.2803890585157465,6.545402465168275,7.375721783139389
220802,San Martin,Awajun,0.51916313,0.522673049039703,0.516368254327466,0.5095219659468584,-0.003509917325835832,0.0027948773864011622,0.009641165767008797,512.3898,-1.7984458366015568,1.4320666650426144,4.940034999124484
220803,San Martin,Elias Soplin Vargas,0.6291843,0.62456297163594,0.6207488184419718,0.6169164555616912,0.004621334031937208,0.00843548722590537,0.012267850106186029,171.4005,0.7920989637410534,1.4458467282637932,2.1027156421253386
220804,San Martin,Nueva Cajamarca,0.57628167,0.5766038507411327,0.5721464116692103,0.566311024307361,-0.0003221839854564701,0.00413525508646595,0.009970642448315248,338.0472,-0.10891339416840043,1.3979114032655722,3.370547761854114
220806,San Martin,Posic,0.27946076,0.2777065325062547,0.26983477409590617,0.270746419389453,0.0017542254645552258,0.009625983874903765,0.00871433858135695,53.2089,0.09334040732097255,0.512188013401367,0.4636803701415639
220807,San Martin,San Fernando,0.12130806,0.13403665045766577,0.1302027480197066,0.12762070788359997,-0.012728591957375857,-0.008894689519416688,-0.006312649383310054,69.9327,-0.8901448027775786,-0.6220296537545114,-0.441460615528207
220808,San Martin,Yorongos,0.4044929,0.3979693329515068,0.39591900808413016,0.392660950695244,0.006523581725159433,0.008573906592536096,0.011831963981422278,82.77029999999999,0.5399588164659638,0.7096648208361903,0.9793352083315162
220809,San Martin,Yuracyacu,0.12474203,0.1254716115576177,0.12883769037050607,0.12558364592704419,-0.0007295804602056033,-0.004095659273093966,-0.0008416148296320758,62.7984,-0.04581648557217556,-0.2572008492954641,-0.05285206471716695
220902,San Martin,Alberto Leveau,0.58239555,0.5715739138961557,0.5727266955659344,0.5685293628709017,0.010821639692711438,0.009668858022932825,0.013866190717965465,52.4628,0.5677335188707816,0.5072553646855202,0.7274591903984786
220906,San Martin,El Porvenir,0.5942177,0.5722216449314235,0.5749849648293464,0.5739257018240447,0.021996072716129023,0.019232752818206134,0.020292015823507814,495.738,10.90428909614837,9.534406416591873,10.059523340314117
220908,San Martin,Juan Guerra,0.2936261,0.2912884851076384,0.29194615386152795,0.2939981823378111,0.0023376147172670114,0.0016799459633774494,-0.0003720825129057137,194.7303,0.4552044151778203,0.32713638143227974,-0.0724557393628835
220909,San Martin,La Banda De Shilcayo,0.6972965,0.695893959907019,0.6905411828645833,0.6926975226832499,0.001402540298974686,0.006755317341410327,0.004598977522743741,270.11879999999996,0.37885250251068336,1.8247382138809476,1.242270289670512
220910,San Martin,Morales,0.094527796,0.08948167457031486,0.09667610331805948,0.08880250248622679,0.005046121340520404,-0.0021483074072242148,0.00572529342460848,51.3468,0.2591021832474331,-0.11030871077726032,0.2939754964146867
220912,San Martin,San Antonio,0.72557765,0.7266296767819629,0.714380097777424,0.7159104938258389,-0.0010520243275866648,0.01119755467695227,0.009667158628537287,79.3044,-0.08343015808466389,0.8880153551228936,0.7666482147409724
220913,San Martin,Sauce,0.59859806,0.5877969524564154,0.5844926767888601,0.5800682782652313,0.010801110535680558,0.01410538620323587,0.018529784726864618,102.2013,1.1038875381902495,1.4415888069727703,1.8937680878057088
220914,San Martin,Shapaja,0.6604915,0.6627807243000341,0.6555187316849873,0.6573419591754548,-0.002289198173172524,0.004972794441874262,0.0031495669514067792,240.9183,-0.5515097322438302,1.1980371831857959,0.7587883156691039
221001,San Martin,Tocache,0.6039235,0.5985221611403385,0.5970030215300322,0.5959249462656381,0.0054013384438594825,0.006920478054165846,0.00799855331855992,1023.6591,5.529129250236598,7.084210336497161,8.18779189137906
221002,San Martin,Nuevo Progreso,0.6710181,0.6610362287797009,0.6626601340280991,0.6591805696233823,0.009981894847008066,0.008357989598609894,0.011837554003326645,839.5137,8.379937476022675,7.016646772490507,9.937788760282563
221005,San Martin,Uchiza,0.53326184,0.5303122530036867,0.5286133901464609,0.5250658892099936,0.0029495825714170865,0.0046484454286428445,0.008195946365110118,614.0421,1.8111678762763477,2.8543411927392524,5.032656117519584
221006,San Martin,Santa Lucia,0.1692812,0.16904735304546908,0.17223378314432775,0.16644799919514158,0.00023384652900143577,-0.0029525835698572256,0.0028332003793289373,272.9169,0.06382066977083195,-0.8058099548763674,0.7732282646052776
250102,Ucayali,Campoverde,0.15876643,0.1499534053751737,0.15452957652339044,0.14734299699594128,0.008813028221437313,0.004236857073220579,0.011423436600669745,1349.163,11.89021159431903,5.716210799477496,15.412077994469396
250105,Ucayali,Yarinacocha,0.18463945,0.17836844095893012,0.17467042341508948,0.16973381909954238,0.006271012929009334,0.009969030472849971,0.01490563478839707,672.9254999999999,4.2199245107600705,6.708414815457803,10.030381742799491
250106,Ucayali,Nueva Requena,0.5708957,0.5446986000421622,0.5424913191623577,0.5423400450011164,0.026197071802320226,0.02840435268212471,0.02855562684336599,2096.2134,54.914652952785815,59.541584710595764,59.858687634463486
250302,Ucayali,Irazola,0.625083,0.6046649394907289,0.6037170388757851,0.5921359496965237,0.02041808977944326,0.021365990394387024,0.0329470795736484,1913.6556,39.073191847734364,40.88714716776494,63.04936332975787
250304,Ucayali,Neshuya,0.23561879,0.2252922156245854,0.2245914140170464,0.21964193798976073,0.010326569399103869,0.011027371006642861,0.015976847033928543,635.1255,6.558667552890544,7.00376452427955,10.147302960847382
250305,Ucayali,Alexander Von Humboldt,0.17695297,0.17074707519987248,0.17366405746633706,0.16877242842592355,0.006205897808283345,0.00328891554181876,0.008180544582232274,209.0691,1.2974614694697715,0.6876106123040605,1.7102990933171776
250306,Ucayali,Huipoca,0.6053743,0.5836701113121393,0.5846049950931043,0.5818276519700154,0.0217041653258917,0.020769281544926743,0.023546624668015603,600.9993,13.044188167945183,12.48232367000389,14.15150494284011
