zona_id,area_km2,n_pixels,centroid_lat,centroid_lon,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc
3510,12.751823,14380.000000,-9.380339,-74.164727,34471,19595,34785,19841
2377,12.743842,14371.000000,-6.200989,-77.540256,22783,7060,22980,7405
4253,12.658711,14275.000000,-11.232870,-74.534985,41413,18255,41673,18498
2839,12.594864,14203.000000,-7.614825,-75.456068,27980,14799,28229,15166
2751,12.565600,14170.000000,-7.287751,-77.412747,26803,7452,27016,7890
3822,12.517714,14116.000000,-10.129009,-74.865429,37355,17011,37546,17244
1715,12.407754,13992.000000,-5.036217,-76.189327,18443,12070,18640,12363
2029,12.402433,13986.000000,-5.607040,-77.669628,20555,6663,20767,6831
3485,12.318190,13891.000000,-9.299934,-76.459358,34249,11101,34562,11401
4358,12.314643,13887.000000,-11.445416,-73.553854,42209,21882,42508,22110
4113,12.288926,13858.000000,-10.960383,-74.577908,40413,18069,40654,18317
212,12.275625,13843.000000,-2.455105,-72.668472,8841,25143,9074,25457
2998,12.233059,13795.000000,-8.142665,-77.108049,29976,8628,30199,9027
1703,12.186060,13742.000000,-5.023622,-77.287445,18385,7913,18604,8516
1542,12.166551,13720.000000,-4.810188,-73.701280,17565,21380,17867,21559
2671,12.107137,13653.000000,-6.957507,-77.555471,25549,6717,25916,7421
1278,12.093836,13638.000000,-4.458781,-77.958554,16311,5531,16517,5789
651,12.032648,13569.000000,-3.795835,-75.044682,13839,16087,14037,16912
5261,12.024667,13560.000000,-13.398947,-72.792620,49473,24692,49653,24977
2948,11.996291,13528.000000,-8.009073,-74.549917,29459,18225,29684,18424
4976,11.975008,13504.000000,-12.852068,-73.564498,47428,21872,47727,22132
3578,11.928009,13451.000000,-9.531380,-76.348246,35133,11460,35375,11833
4507,11.826030,13336.000000,-11.880007,-72.401408,43803,26022,44283,26479
2598,11.814502,13323.000000,-6.747603,-74.890018,24722,16956,25066,17187
5339,11.745333,13245.000000,-13.916225,-69.748392,51353,36012,51638,36248
741,11.705428,13200.000000,-3.915774,-77.850908,14221,5809,14511,6290
2450,11.692127,13185.000000,-6.383113,-77.580569,23458,6900,23632,7188
2147,11.682372,13174.000000,-5.837613,-78.109633,21341,5004,21692,5203
2828,11.677052,13168.000000,-7.579137,-76.811710,27831,9753,28193,10081
3309,11.656656,13145.000000,-8.808994,-74.250708,32459,19224,32644,19571
865,11.608770,13091.000000,-4.023725,-74.956320,14695,16647,14889,16953
1273,11.587487,13067.000000,-4.458246,-76.252265,16291,11850,16525,12132
3264,11.583940,13063.000000,-8.726354,-74.045452,32067,20058,32396,20287
5237,11.562658,13039.000000,-13.359516,-73.231529,49283,23060,49541,23315
2829,11.549356,13024.000000,-7.568495,-75.361080,27834,15183,28040,15451
3289,11.539601,13013.000000,-8.777170,-76.294119,32293,11713,32586,11971
2186,11.462452,12926.000000,-5.908972,-73.323573,21692,22744,21885,22946
4467,11.458905,12922.000000,-11.852752,-72.177634,43381,26929,44322,27251
4395,11.401265,12857.000000,-11.571980,-74.068589,42587,20025,42895,20246
801,11.367567,12819.000000,-3.953506,-70.894247,14459,31713,14596,32060
1042,11.346285,12795.000000,-4.233656,-74.371278,15429,18881,15711,19149
3467,11.345398,12794.000000,-9.266426,-75.421695,34111,14992,34329,15194
1128,11.341851,12790.000000,-4.342765,-76.898257,15770,9437,16144,9842
789,11.340964,12789.000000,-4.026108,-76.659985,14406,10257,15045,10633
611,11.273569,12713.000000,-3.818465,-76.757620,13650,10035,14427,10259
1517,11.254947,12692.000000,-4.784030,-78.316455,17417,4243,17765,4438
5215,11.246966,12683.000000,-13.288301,-72.652795,48991,25186,49364,25458
2619,11.246079,12682.000000,-6.794597,-77.819610,24928,6022,25173,6354
1062,11.234551,12669.000000,-4.266473,-76.589311,15524,10629,15869,10852
2557,11.214155,12646.000000,-6.627227,-77.233327,24347,8273,24580,8459
1246,11.197306,12627.000000,-4.420773,-71.478378,16193,29573,16368,29872
4638,11.188439,12617.000000,-12.241158,-69.152500,45090,38257,45439,38451
5353,11.180458,12608.000000,-13.982218,-69.638786,51597,36421,51836,36655
2356,11.168043,12594.000000,-6.216908,-76.550328,22598,10763,23067,11046
2611,11.162722,12588.000000,-6.766454,-76.581742,24854,10612,25099,10943
32,11.069611,12483.000000,-0.996445,-74.244727,3276,19274,3652,19760
2367,11.019951,12427.000000,-6.188920,-75.696267,22718,13942,22986,14145
2057,10.967632,12368.000000,-5.649646,-78.445791,20740,3764,20919,3932
758,10.940142,12337.000000,-3.920998,-73.238486,14277,23108,14516,23258
934,10.925953,12321.000000,-4.106128,-74.909167,15004,16885,15177,17078
3357,10.855898,12242.000000,-9.015186,-73.693686,33103,21297,33460,21726
3558,10.756579,12130.000000,-9.491125,-76.191056,34961,12088,35191,12369
3776,10.752145,12125.000000,-9.994470,-76.049561,36848,12633,37069,12879
4591,10.745938,12118.000000,-12.116417,-72.178550,44649,26783,45272,27316
2666,10.735297,12106.000000,-6.921475,-77.922369,25444,5706,25637,5916
591,10.718448,12087.000000,-3.721037,-77.702553,13518,6392,13814,6838
5283,10.705146,12072.000000,-13.534189,-68.957378,49795,38660,50313,39273
695,10.685637,12050.000000,-3.875741,-74.347399,14071,18908,14549,19221
2079,10.654600,12015.000000,-5.707961,-78.371059,20938,4045,21136,4234
1641,10.654600,12015.000000,-4.956642,-75.251821,18120,15559,18371,15816
1425,10.643959,12003.000000,-4.624360,-77.576847,16919,6855,17127,7333
4039,10.627997,11985.000000,-10.840150,-75.026408,39961,16447,40185,16662
1011,10.614695,11970.000000,-4.206786,-77.312961,15336,7646,15572,8352
810,10.542867,11889.000000,-3.989504,-71.113908,14497,30799,14726,31358
837,10.518924,11862.000000,-3.987515,-71.456332,14594,29667,14747,29931
655,10.473698,11811.000000,-3.794447,-71.557532,13849,29338,14065,29488
1804,10.467491,11804.000000,-5.174903,-77.897427,18943,5735,19194,6092
1616,10.466604,11803.000000,-4.914374,-73.570270,18010,21790,18195,22209
1085,10.447982,11782.000000,-4.317503,-77.727457,15630,6393,16102,6688
3336,10.408964,11738.000000,-8.927317,-76.493750,32862,10931,33120,11227
1126,10.398322,11726.000000,-4.331159,-77.676148,15768,6567,16047,6886
3408,10.378813,11704.000000,-9.100007,-75.374459,33546,15151,33691,15380
1215,10.347776,11669.000000,-4.411110,-76.243109,16097,11900,16364,12129
4002,10.346889,11668.000000,-10.798905,-74.844691,39722,17133,40082,17317
5040,10.318512,11636.000000,-12.945144,-72.101364,47718,27221,48108,27671
5350,10.305211,11621.000000,-13.976419,-69.308863,51534,37528,51896,37954
4770,10.295456,11610.000000,-12.577442,-71.434636,46290,29633,46704,30115
2542,10.294570,11609.000000,-6.612239,-74.331386,24191,19036,24570,19199
1169,10.268853,11580.000000,-4.365553,-78.202489,15900,4675,16201,4831
1827,10.226288,11532.000000,-5.232589,-78.804484,19104,2466,19394,2610
972,10.225401,11531.000000,-4.153577,-70.299440,15168,33880,15425,34194
1480,10.130516,11424.000000,-4.714895,-77.146030,17196,8319,17463,8981
622,10.124309,11417.000000,-3.758119,-73.303222,13705,22825,13884,23026
1580,10.103913,11394.000000,-4.868150,-76.592510,17788,10498,18027,10887
2647,10.062235,11347.000000,-6.871290,-76.780014,25240,9974,25511,10110
930,10.055140,11339.000000,-4.117370,-75.021185,14990,16495,15278,16652
2712,10.055140,11339.000000,-7.110128,-77.531978,26092,7055,26334,7394
4519,10.034745,11316.000000,-11.900801,-69.310946,43919,37406,44100,38013
2949,10.030311,11311.000000,-8.052371,-74.394528,29474,18655,29910,19070
2066,10.027650,11308.000000,-5.692786,-78.115417,20842,4957,21101,5194
2494,9.997500,11274.000000,-6.478397,-74.387950,23764,18836,24057,19025
831,9.966463,11239.000000,-3.988470,-71.373297,14574,30006,14782,30203
2251,9.957595,11229.000000,-6.022901,-74.864754,22019,16993,22340,17223
2636,9.909709,11175.000000,-6.830026,-76.628557,25112,10506,25307,10719
887,9.906162,11171.000000,-4.057293,-75.112497,14783,16166,15034,16293
4063,9.900842,11165.000000,-10.891043,-74.664624,40129,17822,40437,17979
4745,9.866257,11126.000000,-12.495215,-68.732929,46046,39449,46342,40194
2454,9.846748,11104.000000,-6.396388,-78.189959,23488,4684,23681,4941
4277,9.842314,11099.000000,-11.266575,-73.819219,41556,20860,41766,21195
1665,9.831673,11087.000000,-4.980197,-76.479993,18236,10972,18434,11225
2221,9.824579,11079.000000,-5.964148,-78.012463,21861,5341,22102,5615
602,9.801523,11053.000000,-3.717926,-73.269223,13557,22986,13778,23157
4323,9.795315,11046.000000,-11.378794,-74.624605,41932,17939,42197,18149
2717,9.786448,11036.000000,-7.123292,-76.975750,26164,9213,26477,9418
4834,9.765165,11012.000000,-12.657536,-69.764295,46753,35942,46901,36170
569,9.737675,10981.000000,-3.674173,-71.731245,13353,28698,13623,28853
4582,9.732354,10975.000000,-12.089170,-69.104929,44612,38461,44805,38584
2577,9.704864,10944.000000,-6.690120,-77.956320,24519,5566,24847,5763
3782,9.668506,10903.000000,-10.006150,-74.848786,36863,17140,37097,17268
3365,9.654318,10887.000000,-9.043868,-75.750933,33169,13728,33651,13916
1502,9.653431,10886.000000,-4.753586,-75.246725,17339,15562,17723,15886
325,9.626828,10856.000000,-3.040148,-73.253689,10939,23066,11324,23213
985,9.617074,10845.000000,-4.163782,-74.913951,15219,16884,15445,17025
3655,9.597565,10823.000000,-9.712337,-75.326884,35806,15315,35964,15543
1649,9.582489,10806.000000,-4.950907,-76.823117,18151,9740,18341,10032
4819,9.561207,10782.000000,-12.633659,-69.191103,46623,38107,46831,38326
3698,9.553226,10773.000000,-9.824958,-75.906643,36234,13182,36431,13368
3429,9.531056,10748.000000,-9.146264,-76.530360,33689,10830,33901,11117
3319,9.522189,10738.000000,-8.874571,-76.310217,32645,11632,32941,11881
4725,9.522189,10738.000000,-12.426352,-72.422295,45876,26074,46063,26353
4408,9.497359,10710.000000,-11.573222,-69.354972,42722,37195,42879,37721
5038,9.494699,10707.000000,-12.937522,-73.293870,47709,22862,47981,23137
305,9.487604,10699.000000,-3.033377,-76.761856,10660,9869,11446,10264
2363,9.475190,10685.000000,-6.277023,-73.591287,22658,21724,23397,22099
74,9.467209,10676.000000,-1.600774,-74.677239,5703,17756,5888,17916
3725,9.453020,10660.000000,-9.887727,-75.937026,36427,13090,36702,13225
1773,9.436171,10641.000000,-5.109538,-76.249314,18717,11897,18923,12115
3386,9.400700,10601.000000,-9.047151,-74.919885,33352,16857,33509,17029
1097,9.357249,10552.000000,-4.285117,-76.010881,15672,12810,15874,12961
3729,9.323551,10514.000000,-9.897770,-75.963191,36477,12967,36728,13153
499,9.316457,10506.000000,-3.527138,-71.755779,12824,28610,13082,28740
3604,9.273892,10458.000000,-9.627767,-76.162116,35412,12210,35693,12415
4581,9.260590,10443.000000,-12.095350,-71.116743,44607,30976,44899,31193
5236,9.166592,10337.000000,-13.351143,-72.970209,49262,24110,49505,24278
4225,9.155951,10325.000000,-11.164764,-74.891334,41221,16894,41393,17185
2684,9.103631,10266.000000,-6.996965,-76.550546,25754,10789,25905,10992
2401,9.023821,10176.000000,-6.376705,-74.768929,23084,17350,23936,17677
3026,9.022934,10175.000000,-8.196344,-75.654886,30173,14085,30408,14319
870,9.014067,10165.000000,-4.041106,-76.400969,14705,11376,14975,11546
1207,9.013180,10164.000000,-4.383911,-75.248295,16053,15607,16237,15817
1431,9.012293,10163.000000,-4.720648,-73.977269,16957,20058,17755,20660
1574,8.991897,10140.000000,-4.880495,-75.457915,17746,14484,18324,15156
4074,8.991010,10139.000000,-10.935328,-73.268722,40212,23004,40691,23137
2278,8.927163,10067.000000,-6.038809,-74.376604,22132,18827,22417,19145
2370,8.921842,10061.000000,-6.221269,-74.235712,22745,19251,23112,19703
2102,8.911201,10049.000000,-5.743382,-73.919241,21075,20534,21302,20749
1717,8.879277,10013.000000,-5.053789,-78.434355,18457,3821,18730,3997
1036,8.855334,9986.000000,-4.255948,-75.898249,15419,13032,15835,13542
4484,8.850900,9981.000000,-11.823943,-74.223054,43559,19429,43896,19596
3427,8.843806,9973.000000,-9.138650,-75.088885,33679,16251,33873,16373
2816,8.820750,9947.000000,-7.532547,-75.425881,27713,14848,27890,15365
3663,8.814542,9940.000000,-9.714826,-74.918215,35852,16870,35970,17067
5173,8.808335,9933.000000,-13.175685,-72.665003,48679,25185,48868,25428
5216,8.808335,9933.000000,-13.299165,-70.524768,48999,33131,49417,33408
3165,8.807448,9932.000000,-8.495605,-76.559507,31267,10742,31499,10984
5055,8.725865,9840.000000,-12.951272,-71.829520,47811,28284,48030,28561
2333,8.695714,9806.000000,-6.122283,-77.834743,22469,5946,22682,6275
4680,8.690394,9800.000000,-12.301551,-71.286628,45440,30205,45571,30602
1727,8.665564,9772.000000,-5.059676,-76.454455,18514,11158,18722,11341
4729,8.656696,9762.000000,-12.444867,-72.471090,45921,25927,46130,26155
1793,8.623886,9725.000000,-5.147772,-72.887214,18874,24368,19072,24582
5128,8.616791,9717.000000,-13.076819,-72.760166,48287,24864,48548,25043
2652,8.593735,9691.000000,-6.884987,-77.464224,25272,7425,25491,7556
411,8.568019,9662.000000,-3.361481,-72.028350,12220,27500,12470,27817
3549,8.546736,9638.000000,-9.461590,-74.926583,34884,16782,35107,17075
4345,8.535208,9625.000000,-11.392109,-74.338484,42054,19000,42220,19205
4468,8.529001,9618.000000,-11.792486,-73.260342,43409,22817,43915,23259
4515,8.495303,9580.000000,-11.886545,-69.032521,43905,38676,44052,38884
2220,8.480228,9563.000000,-5.959237,-78.927352,21854,1977,22053,2173
4307,8.475794,9558.000000,-11.322528,-74.631656,41785,17849,41947,18175
384,8.471360,9553.000000,-3.298733,-77.554568,11962,6940,12251,7527
4116,8.426135,9502.000000,-10.963225,-74.379206,40439,18877,40632,19025
5171,8.396871,9469.000000,-13.258879,-69.393491,48657,37276,49412,37524
5301,8.379136,9449.000000,-13.658032,-70.472462,50371,33293,50735,33533
3269,8.372928,9442.000000,-8.717729,-73.917365,32118,20536,32268,20795
158,8.371155,9440.000000,-2.289626,-74.000220,8288,20252,8419,20442
2791,8.347212,9413.000000,-7.438806,-77.413687,27362,7580,27532,7797
629,8.343665,9409.000000,-3.798765,-77.382424,13747,7530,14140,8094
3025,8.319722,9382.000000,-8.189076,-77.050225,30168,8912,30321,9186
4681,8.298439,9358.000000,-12.324660,-72.921833,45451,24100,45655,24522
4418,8.292232,9351.000000,-11.650790,-73.303784,42866,22650,43313,23150
1525,8.277157,9334.000000,-4.900305,-74.163000,17491,19570,18425,20057
745,8.263855,9319.000000,-3.902946,-75.363386,14243,15175,14441,15406
1356,8.254987,9309.000000,-4.554116,-78.652448,16590,3035,16907,3157
97,8.254101,9308.000000,-1.902020,-74.607351,6772,17940,7111,18246
335,8.251440,9305.000000,-3.112089,-77.506627,11132,7050,11740,7579
760,8.247893,9301.000000,-3.970507,-74.500297,14290,18100,14992,18709
4465,8.244346,9297.000000,-11.823311,-72.048316,43380,27524,44041,27663
5201,8.219516,9269.000000,-13.310576,-68.935972,48916,38776,49582,39479
3148,8.208875,9257.000000,-8.449701,-76.355026,31118,11543,31339,11691
3700,8.192913,9239.000000,-9.853414,-70.867157,36253,31855,36538,32071
4527,8.181385,9226.000000,-11.952354,-72.056502,44042,27419,44367,27744
4204,8.116650,9153.000000,-11.124987,-74.638101,41031,17886,41245,18084
5085,8.088274,9121.000000,-12.991262,-73.502574,47977,22107,48136,22317
4170,8.087387,9120.000000,-11.053232,-74.472502,40788,18486,40946,18744
1765,8.086500,9119.000000,-5.126138,-78.594767,18664,3130,19083,3467
1978,8.059897,9089.000000,-5.519950,-79.311979,20200,575,20459,714
3665,8.053689,9082.000000,-9.745471,-75.745415,35869,13790,36173,13946
5430,8.049256,9077.000000,-14.324965,-69.221346,52909,37937,53124,38208
995,8.046595,9074.000000,-4.188679,-69.990518,15280,35142,15520,35362
1220,8.039501,9066.000000,-4.434075,-78.149923,16122,4877,16543,5046
4789,8.036841,9063.000000,-12.586642,-72.945145,46432,24125,46680,24363
2656,8.027973,9053.000000,-6.892085,-77.667472,25349,6655,25530,6805
5413,8.015558,9039.000000,-14.246835,-69.579757,52556,36626,52893,36871
319,7.991615,9012.000000,-3.020870,-76.425056,10886,11279,11260,11437
466,7.981861,9001.000000,-3.498981,-75.417749,12625,14937,13005,15278
961,7.970333,8988.000000,-4.150050,-75.064464,15136,16321,15392,16500
1179,7.965012,8982.000000,-4.435934,-74.445464,15956,18321,16626,19134
4338,7.961465,8978.000000,-11.405700,-70.736117,42016,32286,42333,32684
5217,7.957031,8973.000000,-13.279617,-69.812418,49004,35736,49327,36088
4737,7.944616,8959.000000,-12.455796,-69.249883,45967,37896,46208,38049
3044,7.938409,8952.000000,-8.235482,-75.194014,30351,15822,30479,16020
1385,7.932201,8945.000000,-4.570310,-74.782490,16697,17345,17041,17520
2731,7.911805,8922.000000,-7.196390,-75.310432,26405,15442,26687,15557
2573,7.906485,8916.000000,-6.671541,-76.714066,24513,10172,24694,10376
5399,7.896730,8905.000000,-14.175543,-69.350965,52379,37468,52527,37752
2205,7.887863,8895.000000,-5.950718,-77.353183,21800,7821,22088,7998
1843,7.866580,8871.000000,-5.249964,-73.918967,19192,20565,19484,20788
4669,7.865693,8870.000000,-12.278359,-74.252242,45363,19282,45474,19543
3439,7.852392,8855.000000,-9.168643,-74.546516,33783,18243,33966,18411
197,7.841750,8843.000000,-2.407631,-73.886208,8714,20712,8871,20862
535,7.816034,8814.000000,-3.650284,-77.324978,13112,7871,13628,8074
1881,7.799185,8795.000000,-5.298967,-79.275009,19451,659,19602,926
3718,7.778789,8772.000000,-9.876934,-76.022814,36397,12771,36629,12941
3032,7.772582,8765.000000,-8.219591,-75.149242,30242,16011,30466,16155
477,7.762827,8754.000000,-3.503283,-71.732293,12691,28700,13008,28859
172,7.760167,8751.000000,-2.355532,-73.020228,8482,23803,8709,24216
1228,7.747752,8737.000000,-4.403656,-75.449649,16140,14817,16256,15148
2482,7.741545,8730.000000,-6.449715,-76.975862,23687,9207,23875,9399
2850,7.733564,8721.000000,-7.666939,-77.262301,28152,8136,28404,8426
5295,7.716715,8702.000000,-13.589390,-69.200031,50143,38039,50453,38268
2211,7.709621,8694.000000,-5.942583,-76.136193,21819,12314,21999,12521
5202,7.698979,8682.000000,-13.254010,-71.473570,48918,29606,49200,29847
941,7.692772,8675.000000,-4.142597,-76.578098,15066,10610,15417,10897
3313,7.656414,8634.000000,-8.827088,-76.322173,32507,11599,32757,11874
1308,7.652867,8630.000000,-4.467356,-74.318207,16375,19076,16518,19305
3332,7.651094,8628.000000,-8.908617,-74.407062,32809,18741,32984,18909
1587,7.618283,8591.000000,-4.878939,-76.207656,17823,12036,18051,12278
1434,7.616509,8589.000000,-4.645504,-77.885468,16983,5841,17188,6027
3789,7.613849,8586.000000,-10.034007,-75.192834,36977,15863,37180,15996
768,7.613849,8586.000000,-3.931618,-77.325608,14331,7633,14515,8325
65,7.596114,8566.000000,-1.435573,-74.631463,5065,17838,5366,18101
4500,7.572171,8539.000000,-11.838627,-72.590882,43733,25257,43867,25848
