modelo,geocode,departamento,distrito,horizonte,anio,y_true,y_pred,error,abs_error,squared_error
ARIMA_WF_w32_p1_d1_q0,220504,San Martin,Caynarachi,1,2020,0.7807769331585845,0.7834332618119959,0.002656328653411366,0.002656328653411366,7.056081914934242e-06
ARIMA_WF_w32_p1_d1_q0,220504,San Martin,Caynarachi,2,2021,0.780681869812145,0.7800726181057008,-0.0006092517064442138,0.0006092517064442138,3.7118764180518645e-07
ARIMA_WF_w32_p1_d1_q0,220504,San Martin,Caynarachi,3,2022,0.7709861074705111,0.7806396301177723,0.009653522647261159,0.009653522647261159,9.31904995011841e-05
ARIMA_WF_w32_p1_d1_q0,220504,San Martin,Caynarachi,4,2023,0.7615587592835299,0.766683405606433,0.005124646322903104,0.005124646322903104,2.62619999348443e-05
ARIMA_WF_w32_p1_d1_q0,220504,San Martin,Caynarachi,5,2024,0.747415989515072,0.7567777567056513,0.00936176719057924,0.00936176719057924,8.764268493060591e-05
ARIMA_WF_w32_p1_d1_q0,220505,San Martin,Cuñumbuqui,1,2020,0.3374020626603831,0.33941820869965356,0.002016146039270472,0.002016146039270472,4.0648448516660125e-06
ARIMA_WF_w32_p1_d1_q0,220505,San Martin,Cuñumbuqui,2,2021,0.3226346242035731,0.3388533040766518,0.016218679873078734,0.016218679873078734,0.0002630455768254092
ARIMA_WF_w32_p1_d1_q0,220505,San Martin,Cuñumbuqui,3,2022,0.3152045585379894,0.3144318023440038,-0.0007727561939855909,0.0007727561939855909,5.971521353430962e-07
ARIMA_WF_w32_p1_d1_q0,220505,San Martin,Cuñumbuqui,4,2023,0.309242943145118,0.3111590034509616,0.00191606030584357,0.00191606030584357,3.6712870956293546e-06
ARIMA_WF_w32_p1_d1_q0,220505,San Martin,Cuñumbuqui,5,2024,0.2994077413185805,0.3060888978941858,0.006681156575605307,0.006681156575605307,4.4637853187754034e-05
ARIMA_WF_w32_p1_d1_q0,220506,San Martin,Pinto Recodo,1,2020,0.7941040065818105,0.8009475217933996,0.006843515211589102,0.006843515211589102,4.683370045125143e-05
ARIMA_WF_w32_p1_d1_q0,220506,San Martin,Pinto Recodo,2,2021,0.7839612842154081,0.7939041628315525,0.009942878616144402,0.009942878616144402,9.886083517538161e-05
ARIMA_WF_w32_p1_d1_q0,220506,San Martin,Pinto Recodo,3,2022,0.7766441025771346,0.78035489564436,0.0037107930672254374,0.0037107930672254374,1.376998518776837e-05
ARIMA_WF_w32_p1_d1_q0,220506,San Martin,Pinto Recodo,4,2023,0.7632867121760316,0.7737689257520741,0.01048221357604251,0.01048221357604251,0.00010987680145376989
ARIMA_WF_w32_p1_d1_q0,220506,San Martin,Pinto Recodo,5,2024,0.7511332340132209,0.7573966954878857,0.006263461474664833,0.006263461474664833,3.923094964461056e-05
ARIMA_WF_w32_p1_d1_q0,220507,San Martin,Rumisapa,1,2020,0.2832593938746058,0.2930580923886799,0.009798698514074111,0.009798698514074111,9.60144925697182e-05
ARIMA_WF_w32_p1_d1_q0,220507,San Martin,Rumisapa,2,2021,0.2590731733390347,0.28065588231398525,0.02158270897495057,0.02158270897495057,0.00046581332669741194
ARIMA_WF_w32_p1_d1_q0,220507,San Martin,Rumisapa,3,2022,0.2297557325351435,0.25110870299135274,0.021352970456209236,0.021352970456209236,0.00045594934730374445
ARIMA_WF_w32_p1_d1_q0,220507,San Martin,Rumisapa,4,2023,0.2048479341493398,0.21856044740198977,0.013712513252649966,0.013712513252649966,0.00018803301970410095
ARIMA_WF_w32_p1_d1_q0,220507,San Martin,Rumisapa,5,2024,0.1848842802929071,0.19458176264073956,0.009697482347832465,0.009697482347832465,9.404116388652225e-05
ARIMA_WF_w32_p1_d1_q0,220510,San Martin,Tabalosos,1,2020,0.6001993283713989,0.6077489788482694,0.007549650476870506,0.007549650476870506,5.699722232291107e-05
ARIMA_WF_w32_p1_d1_q0,220510,San Martin,Tabalosos,2,2021,0.5865875571964415,0.603109957357581,0.016522400161139483,0.016522400161139483,0.000272989707084822
ARIMA_WF_w32_p1_d1_q0,220510,San Martin,Tabalosos,3,2022,0.5743529192278235,0.5823018118814038,0.007948892653580342,0.007948892653580342,6.318489441814352e-05
ARIMA_WF_w32_p1_d1_q0,220510,San Martin,Tabalosos,4,2023,0.5560009622748964,0.5701001524488876,0.014099190173991194,0.014099190173991194,0.00019878716356236983
ARIMA_WF_w32_p1_d1_q0,220510,San Martin,Tabalosos,5,2024,0.5390015906993185,0.5486979956818536,0.0096964049825351,0.0096964049825351,9.402026958533153e-05
ARIMA_WF_w32_p1_d1_q0,220511,San Martin,Zapatero,1,2020,0.1938869565660217,0.1972902564430942,0.0034032998770724965,0.0034032998770724965,1.158245005328167e-05
ARIMA_WF_w32_p1_d1_q0,220511,San Martin,Zapatero,2,2021,0.1849852571969832,0.19512851190039796,0.010143254703414761,0.010143254703414761,0.00010288561597834568
