GEOCODE,CATEG_ID,LEVEL_1,Departamento,LEVEL_3,Distrito,NAME_STD,SOURCE,VERSION,FEATURE_ID,NAME,CATEG_NAME,area_total,area_intersectada,porcentaje_amazonia,Píxeles Totales,Píxeles Cambio,Píxeles No Cambio,% Cambio
080907,95,Perú,Cusco,La Convencion,Kimbiri,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,437,[Kimbiri][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,541390405.8971099,541390405.8971103,1.0000000000000009,623183,86398,536785,13.86
220904,95,Perú,San Martin,San Martin,Chazuta,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1335,[Chazuta][San Martin][San Martin][Perú],POLITICAL_LEVEL_4,951766976.9406929,951766976.940693,1.0000000000000002,1075598,147447,928151,13.71
050513,95,Perú,Ayacucho,La Mar,Rio Magdalena,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,782,[Rio Magdalena][La Mar][Ayacucho][Perú],POLITICAL_LEVEL_4,112248546.46353129,97085715.01132014,0.8649173469953356,130164,17742,112422,13.63
190305,95,Perú,Pasco,Oxapampa,Pozuzo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,913,[Pozuzo][Oxapampa][Pasco][Perú],POLITICAL_LEVEL_4,716079074.8858547,716079074.8858552,1.0000000000000007,816083,110261,705822,13.51
080902,95,Perú,Cusco,La Convencion,Echarate,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,768,[Echarate][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,7603557830.337305,7440764205.265009,0.9785898090466586,8715557,1163543,7552014,13.35
220604,95,Perú,San Martin,Mariscal Caceres,Pachiza,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1073,[Pachiza][Mariscal Caceres][San Martin][Perú],POLITICAL_LEVEL_4,1801319983.5283499,1801319983.5283582,1.0000000000000047,2034611,269576,1765035,13.25
160510,95,Perú,Loreto,Requena,Jenaro Herrera,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1323,[Jenaro Herrera][Requena][Loreto][Perú],POLITICAL_LEVEL_4,1160081785.1919658,1160081785.1919658,1.0,1306735,171833,1134902,13.15
160602,95,Perú,Loreto,Ucayali,Inahuaya,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,873,[Inahuaya][Ucayali][Loreto][Perú],POLITICAL_LEVEL_4,629696111.0584793,629696111.0584798,1.0000000000000007,712804,92848,619956,13.03
160605,95,Perú,Loreto,Ucayali,Sarayacu,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1065,[Sarayacu][Ucayali][Loreto][Perú],POLITICAL_LEVEL_4,6244458373.525999,6244458373.525995,0.9999999999999993,7042529,890189,6152340,12.64
160404,95,Perú,Loreto,Mariscal Ramon Castilla,San Pablo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1321,[San Pablo][Mariscal Ramon Castilla][Loreto][Perú],POLITICAL_LEVEL_4,5099105621.056181,5099105621.056186,1.0000000000000009,5706633,720356,4986277,12.62
210309,95,Perú,Puno,Carabaya,San Gaban,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,642,[San Gaban][Carabaya][Puno][Perú],POLITICAL_LEVEL_4,749231643.278445,665200323.194581,0.887843338121486,859247,104442,754805,12.16
160206,95,Perú,Loreto,Alto Amazonas,Lagunas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1315,[Lagunas][Alto Amazonas][Loreto][Perú],POLITICAL_LEVEL_4,6056455317.810314,6056455317.810361,1.0000000000000078,6814420,811381,6003039,11.91
160504,95,Perú,Loreto,Requena,Emilio San Martin,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1303,[Emilio San Martin][Requena][Loreto][Perú],POLITICAL_LEVEL_4,4637742896.905837,4637742896.905837,1.0,5230549,611853,4618696,11.7
250203,95,Perú,Ucayali,Atalaya,Tahuania,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,958,[Tahuania][Atalaya][Ucayali][Perú],POLITICAL_LEVEL_4,7672003938.416737,7672003938.416777,1.0000000000000053,8722163,1000175,7721988,11.47
080912,95,Perú,Cusco,La Convencion,Villa Virgen,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,393,[Villa Virgen][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,439021620.0193437,433306679.1495738,0.9869825525460043,506347,57417,448930,11.34
160305,95,Perú,Loreto,Loreto,Urarinas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1319,[Urarinas][Loreto][Loreto][Perú],POLITICAL_LEVEL_4,15765837223.609077,15765837223.609112,1.0000000000000022,17708815,2004453,15704362,11.32
010205,95,Perú,Amazonas,Bagua,Imaza,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1670,[Imaza][Bagua][Amazonas][Perú],POLITICAL_LEVEL_4,4596615070.372945,4596615069.144714,0.9999999997327967,5155582,576903,4578679,11.19
170203,95,Perú,Madre De Dios,Manu,Madre De Dios,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,637,[Madre De Dios][Manu][Madre De Dios][Perú],POLITICAL_LEVEL_4,7882613907.518273,7882559683.768027,0.9999931210952506,9003689,1004383,7999306,11.16
160505,95,Perú,Loreto,Requena,Maquia,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1304,[Maquia][Requena][Loreto][Perú],POLITICAL_LEVEL_4,4891583055.425312,4891583055.425314,1.0000000000000004,5520702,606643,4914059,10.99
190306,95,Perú,Pasco,Oxapampa,Puerto Bermudez,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1630,[Puerto Bermudez][Oxapampa][Pasco][Perú],POLITICAL_LEVEL_4,7672276298.702021,7672276298.702026,1.0000000000000007,8739715,944970,7794745,10.81
081106,95,Perú,Cusco,Paucartambo,Kosñipata,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,442,[Kosñipata][Paucartambo][Cusco][Perú],POLITICAL_LEVEL_4,3275945183.600259,2776914336.5114403,0.8476681326699171,3753364,405016,3348348,10.79
160506,95,Perú,Loreto,Requena,Puinahua,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1305,[Puinahua][Requena][Loreto][Perú],POLITICAL_LEVEL_4,6281096682.979538,6281096682.979533,0.9999999999999992,7075143,762905,6312238,10.78
160702,95,Perú,Loreto,Datem Del Marañon,Cahuapanas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1068,[Cahuapanas][Datem Del Marañon][Loreto][Perú],POLITICAL_LEVEL_4,4785702362.475399,4785702362.475402,1.0000000000000007,5382284,578755,4803529,10.75
220508,95,Perú,San Martin,Lamas,San Roque De Cumbaza,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1351,[San Roque De Cumbaza][Lamas][San Martin][Perú],POLITICAL_LEVEL_4,652142571.7019359,652142571.7019366,1.000000000000001,736828,79092,657736,10.73
170303,95,Perú,Madre de Dios,Tahuamanu,Tahuamanu,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1690,[Tahuamanu][Tahuamanu][Madre de Dios][Perú],POLITICAL_LEVEL_4,3511755833.105038,3511755833.105041,1.0000000000000009,3986527,424581,3561946,10.65
220911,95,Perú,San Martin,San Martin,Papaplaya,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1345,[Papaplaya][San Martin][San Martin][Perú],POLITICAL_LEVEL_4,989961861.7611417,989961861.761144,1.0000000000000024,1119018,119135,999883,10.65
160401,95,Perú,Loreto,Mariscal Ramón Castilla,Ramon Castilla,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1683,[Ramon Castilla][Mariscal Ramón Castilla][Loreto][Perú],POLITICAL_LEVEL_4,6911149419.399196,6911130065.297744,0.9999971995828367,7720016,801743,6918273,10.39
160210,95,Perú,Loreto,Alto Amazonas,Santa Cruz,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1316,[Santa Cruz][Alto Amazonas][Loreto][Perú],POLITICAL_LEVEL_4,2270006156.4646816,2270006156.464688,1.0000000000000027,2557756,262430,2295326,10.26
081203,95,Perú,Cusco,Quispicanchi,Camanti,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,492,[Camanti][Quispicanchi][Cusco][Perú],POLITICAL_LEVEL_4,3376422983.3411617,2713720807.9480395,0.8037265536152284,3866306,387658,3478648,10.03
220202,95,Perú,San Martin,Bellavista,Alto Biavo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,830,[Alto Biavo][Bellavista][San Martin][Perú],POLITICAL_LEVEL_4,5956587471.198889,5956587471.198892,1.0000000000000004,6735408,673343,6062065,10.0
120608,95,Perú,Junin,Satipo,Rio Tambo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1561,[Rio Tambo][Satipo][Junin][Perú],POLITICAL_LEVEL_4,10209912281.380043,10209912281.380007,0.9999999999999964,11671318,1140692,10530626,9.77
210303,95,Perú,Puno,Carabaya,Ayapata,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,643,[Ayapata][Carabaya][Puno][Perú],POLITICAL_LEVEL_4,2061823394.5585532,1630909963.011321,0.7910037141471601,2361244,228479,2132765,9.68
160705,95,Perú,Loreto,Datem Del Marañon,Pastaza,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1071,[Pastaza][Datem Del Marañon][Loreto][Perú],POLITICAL_LEVEL_4,9100182512.461355,9100182512.461338,0.9999999999999981,10223943,974750,9249193,9.53
160601,95,Perú,Loreto,Ucayali,Contamana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1607,[Contamana][Ucayali][Loreto][Perú],POLITICAL_LEVEL_4,11003035429.161108,11003035429.1611,0.9999999999999993,12443612,1177022,11266590,9.46
090707,95,Perú,Huancavelica,Tayacaja,Huachocolpa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,778,[Huachocolpa][Tayacaja][Huancavelica][Perú],POLITICAL_LEVEL_4,217635470.04757324,217635470.0475735,1.0000000000000013,250580,23454,227126,9.36
090724,95,Perú,Huancavelica,Tayacaja,Lambras,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,779,[Lambras][Tayacaja][Huancavelica][Perú],POLITICAL_LEVEL_4,87012496.26999305,79087861.9246545,0.9089253304404804,99990,9059,90931,9.06
220206,95,Perú,San Martin,Bellavista,San Rafael,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,899,[San Rafael][Bellavista][San Martin][Perú],POLITICAL_LEVEL_4,107154542.35997741,107154542.35997738,0.9999999999999997,122146,11020,111126,9.02
160703,95,Perú,Loreto,Datem Del Marañon,Manseriche,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1069,[Manseriche][Datem Del Marañon][Loreto][Perú],POLITICAL_LEVEL_4,3570043777.994548,3570043777.994547,0.9999999999999998,4009428,356539,3652889,8.89
080915,95,Perú,Cusco,La Convencion,Kumpirushiato,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,785,[Kumpirushiato][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,2940430285.243077,2940430285.243074,0.999999999999999,3374223,285657,3088566,8.47
170103,95,Perú,Madre de Dios,Tambopata,Las Piedras,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1691,[Las Piedras][Tambopata][Madre de Dios][Perú],POLITICAL_LEVEL_4,7815550579.297324,7815550578.763079,0.9999999999316432,8879835,747646,8132189,8.42
160507,95,Perú,Loreto,Requena,Saquena,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1306,[Saquena][Requena][Loreto][Perú],POLITICAL_LEVEL_4,2595485363.296788,2595485363.296786,0.9999999999999991,2918212,245419,2672793,8.41
160205,95,Perú,Loreto,Alto Amazonas,Jeberos,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1314,[Jeberos][Alto Amazonas][Loreto][Perú],POLITICAL_LEVEL_4,4345001022.22441,4345001022.224404,0.9999999999999987,4889607,407531,4482076,8.33
160104,95,Perú,Loreto,Maynas,Indiana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1310,[Indiana][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,3367588580.0036182,3367588580.0036206,1.0000000000000007,3779932,292283,3487649,7.73
250101,95,Perú,Ucayali,Coronel Portillo,Calleria,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1687,[Calleria][Coronel Portillo][Ucayali][Perú],POLITICAL_LEVEL_4,11652286242.95994,11652286238.093443,0.9999999995823569,13174828,1012211,12162617,7.68
160701,95,Perú,Loreto,Datem Del Marañon,Barranca,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1067,[Barranca][Datem Del Marañon][Loreto][Perú],POLITICAL_LEVEL_4,7390874928.637886,7390874928.637876,0.9999999999999986,8311275,620451,7690824,7.47
160604,95,Perú,Loreto,Ucayali,Pampa Hermosa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1230,[Pampa Hermosa][Ucayali][Loreto][Perú],POLITICAL_LEVEL_4,7471991314.098034,7471991314.098022,0.9999999999999984,8441682,616701,7824981,7.31
250104,95,Perú,Ucayali,Coronel Portillo,Masisea,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1688,[Masisea][Coronel Portillo][Ucayali][Perú],POLITICAL_LEVEL_4,14710269091.346811,14710269086.6059,0.9999999996777141,16665164,1217244,15447920,7.3
211210,95,Perú,Puno,Sandia,San Pedro De Putina Punco,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1692,[San Pedro De Putina Punco][Sandia][Puno][Perú],POLITICAL_LEVEL_4,5590093212.385744,5590093208.414122,0.9999999992895249,6375102,459586,5915516,7.21
250201,95,Perú,Ucayali,Atalaya,Raimondi,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1659,[Raimondi][Atalaya][Ucayali][Perú],POLITICAL_LEVEL_4,14539205149.323824,14539205149.32391,1.000000000000006,16555425,1174161,15381264,7.09
160110,95,Perú,Loreto,Maynas,Torres Causana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1678,[Torres Causana][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,6920688454.353122,6920688450.603975,0.9999999994582697,7758733,523100,7235633,6.74
010403,95,Perú,Amazonas,Nieva,Rio Santiago,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1672,[Rio Santiago][Nieva][Amazonas][Perú],POLITICAL_LEVEL_4,8086719657.166584,8086719652.886641,0.9999999994707441,9057819,594447,8463372,6.56
160105,95,Perú,Loreto,Maynas,Las Amazonas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1311,[Las Amazonas][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,6726801596.313293,6726801596.313279,0.9999999999999979,7541466,493018,7048448,6.54
010402,95,Perú,Amazonas,Nieva,El Cenepa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1671,[El Cenepa][Nieva][Amazonas][Perú],POLITICAL_LEVEL_4,5624276497.022185,5624276487.959637,0.999999998388673,6296615,394163,5902452,6.26
160402,95,Perú,Loreto,Mariscal Ramon Castilla,Pebas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1320,[Pebas][Mariscal Ramon Castilla][Loreto][Perú],POLITICAL_LEVEL_4,11254518528.087368,11254518528.087355,0.9999999999999988,12597924,736320,11861604,5.84
210304,95,Perú,Puno,Carabaya,Coasa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,640,[Coasa][Carabaya][Puno][Perú],POLITICAL_LEVEL_4,3140238283.5630608,2406816414.675419,0.7664438801582065,3592781,208206,3384575,5.8
211203,95,Perú,Puno,Sandia,Limbani,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,641,[Limbani][Sandia][Puno][Perú],POLITICAL_LEVEL_4,2410431633.327388,2019140623.0379522,0.8376676588212157,2759871,158404,2601467,5.74
160706,95,Perú,Loreto,Datem del Marañón,Andoas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1674,[Andoas][Datem del Marañón][Loreto][Perú],POLITICAL_LEVEL_4,11787577636.617155,11787577631.033447,0.9999999995263057,13215806,743377,12472429,5.62
170201,95,Perú,Madre De Dios,Manu,Manu,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,635,[Manu][Manu][Madre De Dios][Perú],POLITICAL_LEVEL_4,8718108137.19352,8660764223.94612,0.9934224361128583,9962677,548520,9414157,5.51
160302,95,Perú,Loreto,Loreto,Parinari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1318,[Parinari][Loreto][Loreto][Perú],POLITICAL_LEVEL_4,13212447143.132282,13212447143.132305,1.0000000000000018,14861039,785548,14075491,5.29
170101,95,Perú,Madre de Dios,Tambopata,Tambopata,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1829,[Tambopata][Tambopata][Madre de Dios][Perú],POLITICAL_LEVEL_4,20838610819.957836,20838610817.184258,0.9999999998669019,23718251,1012418,22705833,4.27
160106,95,Perú,Loreto,Maynas,Mazan,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1312,[Mazan][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,10051446041.102882,10051446041.102943,1.000000000000006,11276458,459310,10817148,4.07
160107,95,Perú,Loreto,Maynas,Napo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1677,[Napo][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,24165312655.672836,24165312651.415485,0.9999999998238239,27089048,1091691,25997357,4.03
160403,95,Perú,Loreto,Mariscal Ramón Castilla,Yavari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1684,[Yavari][Mariscal Ramón Castilla][Loreto][Perú],POLITICAL_LEVEL_4,14370274882.559977,14370274867.62014,0.9999999989603653,16100198,599235,15500963,3.72
160509,95,Perú,Loreto,Requena,Tapiche,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1322,[Tapiche][Requena][Loreto][Perú],POLITICAL_LEVEL_4,2090123542.8171842,2090123542.8171833,0.9999999999999996,2357519,85896,2271623,3.64
160704,95,Perú,Loreto,Datem del Marañón,Morona,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1673,[Morona][Datem del Marañón][Loreto][Perú],POLITICAL_LEVEL_4,11037607807.230951,11037607799.47937,0.9999999992977119,12372708,441240,11931468,3.57
080914,95,Perú,Cusco,La Convencion,Megantoni,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,430,[Megantoni][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,10713824737.32827,10713824737.328304,1.000000000000003,12241310,433466,11807844,3.54
250202,95,Perú,Ucayali,Atalaya,Sepahua,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1224,[Sepahua][Atalaya][Ucayali][Perú],POLITICAL_LEVEL_4,7737011857.838999,7737011857.838973,0.9999999999999967,8821731,310821,8510910,3.52
160303,95,Perú,Loreto,Loreto,Tigre,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1676,[Tigre][Loreto][Loreto][Perú],POLITICAL_LEVEL_4,20118548825.087914,20118548822.057755,0.9999999998493848,22570564,786505,21784059,3.48
160803,95,Perú,Loreto,Putumayo,Teniente Manuel Clavero,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1679,[Teniente Manuel Clavero][Putumayo][Loreto][Perú],POLITICAL_LEVEL_4,9617817332.176228,9617817311.424973,0.9999999978424153,10772084,325389,10446695,3.02
170202,95,Perú,Madre De Dios,Manu,Fitzcarrald,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,638,[Fitzcarrald][Manu][Madre De Dios][Perú],POLITICAL_LEVEL_4,10684370669.795631,10684370669.795605,0.9999999999999974,12197148,359867,11837281,2.95
160304,95,Perú,Loreto,Loreto,Trompeteros,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1675,[Trompeteros][Loreto][Loreto][Perú],POLITICAL_LEVEL_4,12567310475.350338,12567310474.904177,0.9999999999644983,14100855,389749,13711106,2.76
160502,95,Perú,Loreto,Requena,Alto Tapiche,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1686,[Alto Tapiche][Requena][Loreto][Perú],POLITICAL_LEVEL_4,9063685710.959526,9063685709.149767,0.9999999998003286,10223974,264769,9959205,2.59
170301,95,Perú,Madre de Dios,Tahuamanu,Iñapari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1830,[Iñapari][Tahuamanu][Madre de Dios][Perú],POLITICAL_LEVEL_4,13829974597.286995,13829969584.532196,0.9999996375441789,15692353,337029,15355324,2.15
160508,95,Perú,Loreto,Requena,Soplin,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1307,[Soplin][Requena][Loreto][Perú],POLITICAL_LEVEL_4,4696347251.440507,4696347251.440486,0.9999999999999956,5295295,104429,5190866,1.97
160801,95,Perú,Loreto,Putumayo,Putumayo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1681,[Putumayo][Putumayo][Loreto][Perú],POLITICAL_LEVEL_4,11059619973.156187,11059619956.953243,0.9999999985349457,12383882,209088,12174794,1.69
160802,95,Perú,Loreto,Putumayo,Rosa Panduro,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1680,[Rosa Panduro][Putumayo][Loreto][Perú],POLITICAL_LEVEL_4,7164461768.233698,7164461763.900909,0.9999999993952388,8030120,102001,7928119,1.27
250401,95,Perú,Ucayali,Purus,Purus,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1831,[Purus][Purus][Ucayali][Perú],POLITICAL_LEVEL_4,18469728413.728767,18469728364.13526,0.9999999973148763,20947091,260492,20686599,1.24
160511,95,Perú,Loreto,Requena,Yaquerana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1685,[Yaquerana][Requena][Loreto][Perú],POLITICAL_LEVEL_4,11049498028.138107,11049498018.465992,0.9999999991246556,12429524,140386,12289138,1.13
160804,95,Perú,Loreto,Putumayo,Yaguas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1682,[Yaguas][Putumayo][Loreto][Perú],POLITICAL_LEVEL_4,18051415518.50526,18051415498.462513,0.9999999988896856,20139644,202034,19937610,1.0
250204,95,Perú,Ucayali,Atalaya,Yurua,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1689,[Yurua][Atalaya][Ucayali][Perú],POLITICAL_LEVEL_4,9036898452.286495,9036898440.463362,0.9999999986916824,10253484,101110,10152374,0.99
160102,95,Perú,Loreto,Maynas,Alto Nanay,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1308,[Alto Nanay][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,14554289292.506365,14554289292.506386,1.0000000000000013,16331982,158702,16173280,0.97
