GEOCODE,CATEG_ID,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,NAME_STD,SOURCE,VERSION,FEATURE_ID,NAME,CATEG_NAME
010402,95,Perú,Amazonas,Nieva,El Cenepa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1671,[El Cenepa][Nieva][Amazonas][Perú],POLITICAL_LEVEL_4
010403,95,Perú,Amazonas,Nieva,Rio Santiago,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1672,[Rio Santiago][Nieva][Amazonas][Perú],POLITICAL_LEVEL_4
160704,95,Perú,Loreto,Datem del Marañón,Morona,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1673,[Morona][Datem del Marañón][Loreto][Perú],POLITICAL_LEVEL_4
160706,95,Perú,Loreto,Datem del Marañón,Andoas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1674,[Andoas][Datem del Marañón][Loreto][Perú],POLITICAL_LEVEL_4
160304,95,Perú,Loreto,Loreto,Trompeteros,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1675,[Trompeteros][Loreto][Loreto][Perú],POLITICAL_LEVEL_4
160303,95,Perú,Loreto,Loreto,Tigre,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1676,[Tigre][Loreto][Loreto][Perú],POLITICAL_LEVEL_4
160107,95,Perú,Loreto,Maynas,Napo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1677,[Napo][Maynas][Loreto][Perú],POLITICAL_LEVEL_4
160110,95,Perú,Loreto,Maynas,Torres Causana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1678,[Torres Causana][Maynas][Loreto][Perú],POLITICAL_LEVEL_4
160803,95,Perú,Loreto,Putumayo,Teniente Manuel Clavero,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1679,[Teniente Manuel Clavero][Putumayo][Loreto][Perú],POLITICAL_LEVEL_4
160802,95,Perú,Loreto,Putumayo,Rosa Panduro,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1680,[Rosa Panduro][Putumayo][Loreto][Perú],POLITICAL_LEVEL_4
160801,95,Perú,Loreto,Putumayo,Putumayo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1681,[Putumayo][Putumayo][Loreto][Perú],POLITICAL_LEVEL_4
160804,95,Perú,Loreto,Putumayo,Yaguas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1682,[Yaguas][Putumayo][Loreto][Perú],POLITICAL_LEVEL_4
160401,95,Perú,Loreto,Mariscal Ramón Castilla,Ramon Castilla,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1683,[Ramon Castilla][Mariscal Ramón Castilla][Loreto][Perú],POLITICAL_LEVEL_4
160403,95,Perú,Loreto,Mariscal Ramón Castilla,Yavari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1684,[Yavari][Mariscal Ramón Castilla][Loreto][Perú],POLITICAL_LEVEL_4
160511,95,Perú,Loreto,Requena,Yaquerana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1685,[Yaquerana][Requena][Loreto][Perú],POLITICAL_LEVEL_4
160502,95,Perú,Loreto,Requena,Alto Tapiche,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1686,[Alto Tapiche][Requena][Loreto][Perú],POLITICAL_LEVEL_4
250101,95,Perú,Ucayali,Coronel Portillo,Calleria,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1687,[Calleria][Coronel Portillo][Ucayali][Perú],POLITICAL_LEVEL_4
250104,95,Perú,Ucayali,Coronel Portillo,Masisea,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1688,[Masisea][Coronel Portillo][Ucayali][Perú],POLITICAL_LEVEL_4
250204,95,Perú,Ucayali,Atalaya,Yurua,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1689,[Yurua][Atalaya][Ucayali][Perú],POLITICAL_LEVEL_4
170303,95,Perú,Madre de Dios,Tahuamanu,Tahuamanu,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1690,[Tahuamanu][Tahuamanu][Madre de Dios][Perú],POLITICAL_LEVEL_4
170103,95,Perú,Madre de Dios,Tambopata,Las Piedras,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1691,[Las Piedras][Tambopata][Madre de Dios][Perú],POLITICAL_LEVEL_4
211210,95,Perú,Puno,Sandia,San Pedro De Putina Punco,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1692,[San Pedro De Putina Punco][Sandia][Puno][Perú],POLITICAL_LEVEL_4
211207,95,Perú,Puno,Sandia,San Juan Del Oro,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1693,[San Juan Del Oro][Sandia][Puno][Perú],POLITICAL_LEVEL_4
211208,95,Perú,Puno,Sandia,Yanahuaya,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1694,[Yanahuaya][Sandia][Puno][Perú],POLITICAL_LEVEL_4
211005,95,Perú,Puno,San Antonio de Putina,Sina,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1697,[Sina][San Antonio de Putina][Puno][Perú],POLITICAL_LEVEL_4
060901,95,Perú,Cajamarca,San Ignacio,San Ignacio,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1822,[San Ignacio][San Ignacio][Cajamarca][Perú],POLITICAL_LEVEL_4
060905,95,Perú,Cajamarca,San Ignacio,Namballe,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1823,[Namballe][San Ignacio][Cajamarca][Perú],POLITICAL_LEVEL_4
200303,95,Perú,Piura,Huancabamba,El Carmen De La Frontera,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1824,[El Carmen De La Frontera][Huancabamba][Piura][Perú],POLITICAL_LEVEL_4
060906,95,Perú,Cajamarca,San Ignacio,San Jose de Lourdes,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1825,[San Jose de Lourdes][San Ignacio][Cajamarca][Perú],POLITICAL_LEVEL_4
060903,95,Perú,Cajamarca,San Ignacio,Huarango,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1826,[Huarango][San Ignacio][Cajamarca][Perú],POLITICAL_LEVEL_4
170101,95,Perú,Madre de Dios,Tambopata,Tambopata,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1829,[Tambopata][Tambopata][Madre de Dios][Perú],POLITICAL_LEVEL_4
170301,95,Perú,Madre de Dios,Tahuamanu,Iñapari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1830,[Iñapari][Tahuamanu][Madre de Dios][Perú],POLITICAL_LEVEL_4
250401,95,Perú,Ucayali,Purus,Purus,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1831,[Purus][Purus][Ucayali][Perú],POLITICAL_LEVEL_4
