geocode,departamento,distrito,anio,pct_urbano
100507,Huanuco,Monzon,2015,0.001468
081304,Cusco,Machupicchu,2015,0.00083
220909,San Martin,La Banda De Shilcayo,2015,0.032239
220103,San Martin,Habana,2015,0.022767
100606,Huanuco,Mariano Damaso Beraun,2015,0.001157
010508,Amazonas,Lonya Chico,2015,0.005321
170102,Madre De Dios,Inambari,2015,0.00065
050502,Ayacucho,Anco,2015,0.001378
010523,Amazonas,Trita,2015,0.019464
010516,Amazonas,San Cristobal,2015,0.002802
080918,Cusco,Union Ashaninka,2015,0.002336
221006,San Martin,Santa Lucia,2015,0.005362
100702,Huanuco,Cholon,2015,0.000428
211205,Puno,Phara,2015,0.000157
170204,Madre De Dios,Huepetuhe,2015,0.00077
010302,Amazonas,Chisquilla,2015,0.0
050507,Ayacucho,Santa Rosa,2015,0.004187
220804,San Martin,Nueva Cajamarca,2015,0.034949
220809,San Martin,Yuracyacu,2015,0.018172
160603,Loreto,Padre Marquez,2015,0.000227
010522,Amazonas,Tingo,2015,0.003767
080906,Cusco,Quellouno,2015,0.000568
010301,Amazonas,Jumbilla,2015,0.001783
080917,Cusco,Manitea,2015,0.003119
250305,Ucayali,Alexander Von Humboldt,2016,0.006741
220509,San Martin,Shanao,2016,0.00489
250304,Ucayali,Neshuya,2016,0.004296
220501,San Martin,Lamas,2016,0.022333
220902,San Martin,Alberto Leveau,2016,0.002848
250102,Ucayali,Campoverde,2016,0.005344
220702,San Martin,Buenos Aires,2016,0.003549
220502,San Martin,Alonso De Alvarado,2016,0.00411
220404,San Martin,Piscoyacu,2016,0.004148
220708,San Martin,Shamboyacu,2016,0.000871
220204,San Martin,Huallaga,2016,0.001914
220605,San Martin,Pajarillo,2016,0.003278
010703,Amazonas,Cumba,2016,0.002196
220704,San Martin,Pilluana,2016,0.010129
220104,San Martin,Jepelacio,2016,0.006463
220505,San Martin,Cuñumbuqui,2016,0.004708
220507,San Martin,Rumisapa,2016,0.020177
220913,San Martin,Sauce,2016,0.009238
010608,Amazonas,Milpuc,2016,0.000683
220405,San Martin,Sacanche,2016,0.00287
220709,San Martin,Tingo De Ponasa,2016,0.003877
220304,San Martin,Santa Rosa,2016,0.00289
100903,Huanuco,Honoria,2016,0.000965
220203,San Martin,Bajo Biavo,2016,0.002831
220710,San Martin,Tres Unidos,2016,0.001548
220510,San Martin,Tabalosos,2016,0.003621
100904,Huanuco,Tournavista,2016,0.000436
010701,Amazonas,Bagua Grande,2016,0.017419
220701,San Martin,Picota,2016,0.017616
220403,San Martin,El Eslabon,2016,0.003624
250105,Ucayali,Yarinacocha,2016,0.036087
220914,San Martin,Shapaja,2016,0.002062
010707,Amazonas,Yamon,2016,0.001433
010705,Amazonas,Jamalca,2016,0.001779
220205,San Martin,San Pablo,2016,0.005396
220705,San Martin,Pucacaca,2016,0.013168
220601,San Martin,Juanjui,2016,0.014044
100905,Huanuco,Yuyapichis,2016,0.000341
100608,Huanuco,Castillo Grande,2016,0.019916
220302,San Martin,Agua Blanca,2016,0.002309
250306,Ucayali,Huipoca,2016,0.000737
010611,Amazonas,Totora,2016,0.003292
010706,Amazonas,Lonya Grande,2016,0.000994
220706,San Martin,San Cristobal,2016,0.016852
010303,Amazonas,Churuja,2016,0.00246
220301,San Martin,San Jose De Sisa,2016,0.006003
010204,Amazonas,El Parco,2016,0.010282
010306,Amazonas,Florida,2016,0.004219
220303,San Martin,San Martin,2016,0.001531
220106,San Martin,Yantalo,2016,0.012546
220305,San Martin,Shatoja,2016,0.004598
010104,Amazonas,Cheto,2016,0.000885
160201,Loreto,Yurimaguas,2016,0.005713
060901,Cajamarca,San Ignacio,2016,0.006298
220511,San Martin,Zapatero,2016,0.00329
060811,Cajamarca,San Jose Del Alto,2016,0.000973
010206,Amazonas,La Peca,2016,0.004454
220401,San Martin,Saposoa,2016,0.003085
060902,Cajamarca,Chirinos,2016,0.003405
220908,San Martin,Juan Guerra,2016,0.006845
060904,Cajamarca,La Coipa,2016,0.002577
220808,San Martin,Yorongos,2016,0.006948
120607,Junin,Rio Negro,2016,0.00309
060812,Cajamarca,Santa Rosa,2016,0.002155
250106,Ucayali,Nueva Requena,2016,0.000507
220802,San Martin,Awajun,2016,0.003559
250302,Ucayali,Irazola,2016,0.000546
010109,Amazonas,La Jalca,2016,0.002629
220906,San Martin,El Porvenir,2016,0.001422
220707,San Martin,San Hilarion,2016,0.019392
220806,San Martin,Posic,2016,0.01908
220406,San Martin,Tingo De Saposoa,2016,0.005237
100901,Huanuco,Puerto Inca,2016,0.000891
010105,Amazonas,Chiliquin,2016,0.0
220105,San Martin,Soritor,2016,0.009111
220201,San Martin,Bellavista,2016,0.026952
060803,Cajamarca,Chontali,2016,0.000843
100605,Huanuco,Luyando,2016,0.013242
010307,Amazonas,Jazan,2016,0.008818
010502,Amazonas,Camporredondo,2016,0.003524
010515,Amazonas,Providencia,2016,0.000695
010102,Amazonas,Asuncion,2016,0.0
010510,Amazonas,Luya Viejo,2016,0.000985
100601,Huanuco,Rupa-Rupa,2016,0.018841
010514,Amazonas,Pisuquia,2016,0.000345
060810,Cajamarca,San Felipe,2016,0.002553
010305,Amazonas,Cuispes,2016,0.001882
060905,Cajamarca,Namballe,2016,0.000684
010119,Amazonas,San Isidro De Maino,2016,0.001244
060801,Cajamarca,Jaen,2016,0.023917
010513,Amazonas,Ocumal,2016,0.000858
220912,San Martin,San Antonio,2016,0.004517
220903,San Martin,Cacatachi,2016,0.046967
120602,Junin,Coviriali,2016,0.003468
120304,Junin,San Luis De Shuaro,2016,0.001282
120601,Junin,Satipo,2016,0.006822
010203,Amazonas,Copallin,2016,0.004236
010112,Amazonas,Magdalena,2016,0.001687
220102,San Martin,Calzada,2016,0.019131
060805,Cajamarca,Huabal,2016,0.002644
010610,Amazonas,Santa Rosa,2016,0.003516
220503,San Martin,Barranquita,2016,0.000637
220801,San Martin,Rioja,2016,0.053959
220703,San Martin,Caspisapa,2016,0.00982
080904,Cusco,Maranura,2016,0.003115
010117,Amazonas,Quinjalca,2016,0.000216
250303,Ucayali,Curimana,2016,0.001026
010308,Amazonas,Recta,2016,0.0
010115,Amazonas,Montevideo,2016,0.001156
010114,Amazonas,Molinopampa,2016,0.000588
010503,Amazonas,Cocabamba,2016,0.000268
060809,Cajamarca,Sallique,2016,0.001464
010120,Amazonas,Soloco,2016,0.000618
