geocode,departamento,distrito,anio,pct_rios_lagos
010605,Amazonas,Limabamba,1985,0.000385
100804,Huanuco,Umari,1985,0.000768
220504,San Martin,Caynarachi,1985,0.003652
080905,Cusco,Ocobamba,1985,0.009578
010517,Amazonas,San Francisco Del Yeso,1985,0.0
120609,Junin,Vizcatán Del Ene,1985,0.01692
060807,Cajamarca,Pomahuaca,1985,0.002486
010304,Amazonas,Corosha,1985,0.0
221005,San Martin,Uchiza,1985,0.006008
220807,San Martin,San Fernando,1985,0.04126
050512,Ayacucho,Union Progreso,1985,0.007803
060804,Cajamarca,Colasay,1985,0.003839
160503,Loreto,Capelo,1985,0.090327
220910,San Martin,Morales,1985,0.013917
120604,Junin,Mazamari,1985,0.008815
120603,Junin,Llaylla,1985,0.001486
010520,Amazonas,Santa Catalina,1985,0.0
010603,Amazonas,Cochamal,1985,0.0
120209,Junin,Mariscal Castilla,1985,0.006259
010601,Amazonas,San Nicolas,1985,0.001392
010519,Amazonas,San Juan De Lopecancha,1985,0.0
160211,Loreto,Teniente Cesar Lopez Rojas,1985,0.024511
080408,Cusco,Yanatile,1985,0.010267
050408,Ayacucho,Llochegua,1985,0.009885
100507,Huanuco,Monzon,1985,0.004784
081304,Cusco,Machupicchu,1985,0.00715
220909,San Martin,La Banda De Shilcayo,1985,0.001423
220103,San Martin,Habana,1985,0.00752
100606,Huanuco,Mariano Damaso Beraun,1985,0.006563
010508,Amazonas,Lonya Chico,1985,0.000895
170102,Madre De Dios,Inambari,1985,0.025023
050502,Ayacucho,Anco,1985,0.00328
010523,Amazonas,Trita,1985,0.0
010516,Amazonas,San Cristobal,1985,0.001126
080918,Cusco,Union Ashaninka,1985,0.008398
221006,San Martin,Santa Lucia,1985,0.026322
100702,Huanuco,Cholon,1985,0.002583
211205,Puno,Phara,1985,0.003448
170204,Madre De Dios,Huepetuhe,1985,0.013798
010302,Amazonas,Chisquilla,1985,1.6e-05
050507,Ayacucho,Santa Rosa,1985,0.008043
220804,San Martin,Nueva Cajamarca,1985,0.001829
220809,San Martin,Yuracyacu,1985,0.03163
160603,Loreto,Padre Marquez,1985,0.044074
010522,Amazonas,Tingo,1985,4.1e-05
080906,Cusco,Quellouno,1985,0.009755
010301,Amazonas,Jumbilla,1985,0.000123
080917,Cusco,Manitea,1985,0.002538
250305,Ucayali,Alexander Von Humboldt,1986,0.0
220509,San Martin,Shanao,1986,0.016713
250304,Ucayali,Neshuya,1986,3.1e-05
220501,San Martin,Lamas,1986,0.004064
220902,San Martin,Alberto Leveau,1986,0.016537
250102,Ucayali,Campoverde,1986,0.002498
220702,San Martin,Buenos Aires,1986,0.020505
220502,San Martin,Alonso De Alvarado,1986,0.000702
220404,San Martin,Piscoyacu,1986,0.007057
220708,San Martin,Shamboyacu,1986,0.000158
220204,San Martin,Huallaga,1986,0.005208
220605,San Martin,Pajarillo,1986,0.020354
010703,Amazonas,Cumba,1986,0.006621
220704,San Martin,Pilluana,1986,0.025154
220104,San Martin,Jepelacio,1986,0.003587
220505,San Martin,Cuñumbuqui,1986,0.010435
220507,San Martin,Rumisapa,1986,0.002566
220913,San Martin,Sauce,1986,0.052634
010608,Amazonas,Milpuc,1986,0.000807
220405,San Martin,Sacanche,1986,0.009559
220709,San Martin,Tingo De Ponasa,1986,0.000863
220304,San Martin,Santa Rosa,1986,0.002391
100903,Huanuco,Honoria,1986,0.027409
220203,San Martin,Bajo Biavo,1986,0.009633
220710,San Martin,Tres Unidos,1986,0.000733
220510,San Martin,Tabalosos,1986,0.007193
100904,Huanuco,Tournavista,1986,0.014106
010701,Amazonas,Bagua Grande,1986,0.003437
220701,San Martin,Picota,1986,0.060035
220403,San Martin,El Eslabon,1986,0.008558
250105,Ucayali,Yarinacocha,1986,0.068046
220914,San Martin,Shapaja,1986,0.021738
010707,Amazonas,Yamon,1986,0.00372
010705,Amazonas,Jamalca,1986,0.001957
220205,San Martin,San Pablo,1986,0.007327
220705,San Martin,Pucacaca,1986,0.04029
220601,San Martin,Juanjui,1986,0.033162
100905,Huanuco,Yuyapichis,1986,0.011826
100608,Huanuco,Castillo Grande,1986,0.022091
220302,San Martin,Agua Blanca,1986,0.002065
250306,Ucayali,Huipoca,1986,0.007929
010611,Amazonas,Totora,1986,0.000411
010706,Amazonas,Lonya Grande,1986,0.000623
220706,San Martin,San Cristobal,1986,0.081634
010303,Amazonas,Churuja,1986,0.008861
220301,San Martin,San Jose De Sisa,1986,0.002303
010204,Amazonas,El Parco,1986,0.002007
010306,Amazonas,Florida,1986,0.020064
220303,San Martin,San Martin,1986,0.002499
220106,San Martin,Yantalo,1986,0.029358
220305,San Martin,Shatoja,1986,0.006804
010104,Amazonas,Cheto,1986,0.0
160201,Loreto,Yurimaguas,1986,0.033123
060901,Cajamarca,San Ignacio,1986,0.004426
220511,San Martin,Zapatero,1986,0.00329
060811,Cajamarca,San Jose Del Alto,1986,0.002136
010206,Amazonas,La Peca,1986,9e-05
220401,San Martin,Saposoa,1986,0.005329
060902,Cajamarca,Chirinos,1986,0.006896
220908,San Martin,Juan Guerra,1986,0.033697
060904,Cajamarca,La Coipa,1986,0.001435
220808,San Martin,Yorongos,1986,0.014842
120607,Junin,Rio Negro,1986,0.004287
060812,Cajamarca,Santa Rosa,1986,0.013467
250106,Ucayali,Nueva Requena,1986,0.022385
220802,San Martin,Awajun,1986,0.006803
250302,Ucayali,Irazola,1986,0.003664
010109,Amazonas,La Jalca,1986,0.00129
220906,San Martin,El Porvenir,1986,0.020647
220707,San Martin,San Hilarion,1986,0.021629
220806,San Martin,Posic,1986,0.025524
220406,San Martin,Tingo De Saposoa,1986,0.087248
100901,Huanuco,Puerto Inca,1986,0.014851
010105,Amazonas,Chiliquin,1986,0.0
220105,San Martin,Soritor,1986,0.005734
220201,San Martin,Bellavista,1986,0.032867
060803,Cajamarca,Chontali,1986,0.003253
100605,Huanuco,Luyando,1986,0.030595
010307,Amazonas,Jazan,1986,0.004086
010502,Amazonas,Camporredondo,1986,0.000646
010515,Amazonas,Providencia,1986,0.002672
010102,Amazonas,Asuncion,1986,0.0
010510,Amazonas,Luya Viejo,1986,3.9e-05
100601,Huanuco,Rupa-Rupa,1986,0.015258
010514,Amazonas,Pisuquia,1986,0.001427
060810,Cajamarca,San Felipe,1986,0.003929
010305,Amazonas,Cuispes,1986,0.000203
060905,Cajamarca,Namballe,1986,0.001905
010119,Amazonas,San Isidro De Maino,1986,0.0
060801,Cajamarca,Jaen,1986,0.002623
010513,Amazonas,Ocumal,1986,0.001248
220912,San Martin,San Antonio,1986,0.002406
220903,San Martin,Cacatachi,1986,0.008028
120602,Junin,Coviriali,1986,0.000575
120304,Junin,San Luis De Shuaro,1986,0.003701
120601,Junin,Satipo,1986,0.005602
010203,Amazonas,Copallin,1986,0.007599
010112,Amazonas,Magdalena,1986,0.001208
220102,San Martin,Calzada,1986,0.010989
060805,Cajamarca,Huabal,1986,0.0
010610,Amazonas,Santa Rosa,1986,0.0
220503,San Martin,Barranquita,1986,0.00643
220801,San Martin,Rioja,1986,0.00477
220703,San Martin,Caspisapa,1986,0.037902
080904,Cusco,Maranura,1986,0.014879
010117,Amazonas,Quinjalca,1986,0.0
250303,Ucayali,Curimana,1986,0.01308
010308,Amazonas,Recta,1986,0.001554
010115,Amazonas,Montevideo,1986,0.000404
010114,Amazonas,Molinopampa,1986,0.000423
010503,Amazonas,Cocabamba,1986,0.001427
060809,Cajamarca,Sallique,1986,0.006453
010120,Amazonas,Soloco,1986,0.0
010521,Amazonas,Santo Tomas,1986,0.000563
100113,Huanuco,San Pablo De Pillao,1986,0.001808
010602,Amazonas,Chirimoto,1986,0.000416
100603,Huanuco,Hermilio Valdizan,1986,0.002274
010111,Amazonas,Levanto,1986,0.002638
010518,Amazonas,San Jeronimo,1986,0.001074
010609,Amazonas,Omia,1986,3.2e-05
100902,Huanuco,Codo Del Pozuzo,1986,0.008616
010113,Amazonas,Mariscal Castilla,1986,0.001352
220101,San Martin,Moyobamba,1986,0.004459
010310,Amazonas,Shipasbamba,1986,0.003662
100103,Huanuco,Chinchao,1986,0.002184
010311,Amazonas,Valera,1986,0.003682
060907,Cajamarca,Tabaconas,1986,0.001496
160112,Loreto,Belen,1986,0.128631
200307,Piura,Sondor,1986,0.001759
220803,San Martin,Elias Soplin Vargas,1986,0.000362
010506,Amazonas,Inguilpata,1986,0.000683
220506,San Martin,Pinto Recodo,1986,0.003243
120303,Junin,Pichanaqui,1986,0.0043
010202,Amazonas,Aramango,1986,0.006428
010606,Amazonas,Longar,1986,2.2e-05
160101,Loreto,Iquitos,1986,0.043745
010507,Amazonas,Longuita,1986,0.000258
221001,San Martin,Tocache,1986,0.017983
010511,Amazonas,Maria,1986,0.0
080901,Cusco,Santa Ana,1986,0.01109
120302,Junin,Perene,1986,0.004296
050409,Ayacucho,Canayre,1986,0.014243
221002,San Martin,Nuevo Progreso,1986,0.010123
200303,Piura,El Carmen De La Frontera,1986,0.004124
100609,Huanuco,Pueblo Nuevo,1986,0.011307
080903,Cusco,Huayopata,1986,0.006246
010604,Amazonas,Huambo,1986,0.0
100505,Huanuco,Jircan,1986,0.00166
010512,Amazonas,Ocalli,1986,0.0
010101,Amazonas,Chachapoyas,1986,0.001974
060903,Cajamarca,Huarango,1986,0.005073
010116,Amazonas,Olleros,1986,0.00015
010605,Amazonas,Limabamba,1986,0.000425
100804,Huanuco,Umari,1986,0.000925
220504,San Martin,Caynarachi,1986,0.003923
080905,Cusco,Ocobamba,1986,0.009655
010517,Amazonas,San Francisco Del Yeso,1986,0.00151
120609,Junin,Vizcatán Del Ene,1986,0.015969
060807,Cajamarca,Pomahuaca,1986,0.002353
010304,Amazonas,Corosha,1986,0.004227
221005,San Martin,Uchiza,1986,0.008161
220807,San Martin,San Fernando,1986,0.041311
050512,Ayacucho,Union Progreso,1986,0.021426
060804,Cajamarca,Colasay,1986,0.00413
160503,Loreto,Capelo,1986,0.086613
220910,San Martin,Morales,1986,0.013987
120604,Junin,Mazamari,1986,0.010294
120603,Junin,Llaylla,1986,0.001674
010520,Amazonas,Santa Catalina,1986,0.0
010603,Amazonas,Cochamal,1986,0.0
120209,Junin,Mariscal Castilla,1986,0.005154
010601,Amazonas,San Nicolas,1986,0.011588
010519,Amazonas,San Juan De Lopecancha,1986,0.003326
160211,Loreto,Teniente Cesar Lopez Rojas,1986,0.02407
080408,Cusco,Yanatile,1986,0.010301
050408,Ayacucho,Llochegua,1986,0.009755
100507,Huanuco,Monzon,1986,0.005237
081304,Cusco,Machupicchu,1986,0.006974
220909,San Martin,La Banda De Shilcayo,1986,0.001376
220103,San Martin,Habana,1986,0.011086
100606,Huanuco,Mariano Damaso Beraun,1986,0.00553
010508,Amazonas,Lonya Chico,1986,0.000998
170102,Madre De Dios,Inambari,1986,0.022762
050502,Ayacucho,Anco,1986,0.004721
010523,Amazonas,Trita,1986,0.0
010516,Amazonas,San Cristobal,1986,0.001251
080918,Cusco,Union Ashaninka,1986,0.00792
221006,San Martin,Santa Lucia,1986,0.032525
100702,Huanuco,Cholon,1986,0.003001
211205,Puno,Phara,1986,0.003504
170204,Madre De Dios,Huepetuhe,1986,0.01269
010302,Amazonas,Chisquilla,1986,0.001644
050507,Ayacucho,Santa Rosa,1986,0.009184
220804,San Martin,Nueva Cajamarca,1986,0.002098
220809,San Martin,Yuracyacu,1986,0.031687
160603,Loreto,Padre Marquez,1986,0.046837
010522,Amazonas,Tingo,1986,0.0038
080906,Cusco,Quellouno,1986,0.009705
010301,Amazonas,Jumbilla,1986,0.000566
080917,Cusco,Manitea,1986,0.002997
250305,Ucayali,Alexander Von Humboldt,1987,0.0
220509,San Martin,Shanao,1987,0.016713
250304,Ucayali,Neshuya,1987,0.000177
220501,San Martin,Lamas,1987,0.003584
220902,San Martin,Alberto Leveau,1987,0.01357
250102,Ucayali,Campoverde,1987,0.002895
220702,San Martin,Buenos Aires,1987,0.016916
220502,San Martin,Alonso De Alvarado,1987,0.000585
220404,San Martin,Piscoyacu,1987,0.007141
220708,San Martin,Shamboyacu,1987,0.000269
220204,San Martin,Huallaga,1987,0.003419
220605,San Martin,Pajarillo,1987,0.015934
010703,Amazonas,Cumba,1987,0.005974
220704,San Martin,Pilluana,1987,0.022764
220104,San Martin,Jepelacio,1987,0.003546
220505,San Martin,Cuñumbuqui,1987,0.01023
220507,San Martin,Rumisapa,1987,0.004757
220913,San Martin,Sauce,1987,0.053066
010608,Amazonas,Milpuc,1987,0.001365
220405,San Martin,Sacanche,1987,0.009696
220709,San Martin,Tingo De Ponasa,1987,0.000315
220304,San Martin,Santa Rosa,1987,0.003164
100903,Huanuco,Honoria,1987,0.025661
220203,San Martin,Bajo Biavo,1987,0.007554
220710,San Martin,Tres Unidos,1987,0.000347
220510,San Martin,Tabalosos,1987,0.007055
100904,Huanuco,Tournavista,1987,0.013325
010701,Amazonas,Bagua Grande,1987,0.002674
220701,San Martin,Picota,1987,0.051205
220403,San Martin,El Eslabon,1987,0.009064
250105,Ucayali,Yarinacocha,1987,0.06487
220914,San Martin,Shapaja,1987,0.020894
010707,Amazonas,Yamon,1987,0.003497
010705,Amazonas,Jamalca,1987,0.001764
220205,San Martin,San Pablo,1987,0.006572
220705,San Martin,Pucacaca,1987,0.034778
220601,San Martin,Juanjui,1987,0.030309
100905,Huanuco,Yuyapichis,1987,0.014209
100608,Huanuco,Castillo Grande,1987,0.01649
220302,San Martin,Agua Blanca,1987,0.00267
250306,Ucayali,Huipoca,1987,0.008185
010611,Amazonas,Totora,1987,0.002789
010706,Amazonas,Lonya Grande,1987,0.000579
220706,San Martin,San Cristobal,1987,0.065815
010303,Amazonas,Churuja,1987,0.007939
220301,San Martin,San Jose De Sisa,1987,0.003003
010204,Amazonas,El Parco,1987,0.000294
010306,Amazonas,Florida,1987,0.019984
220303,San Martin,San Martin,1987,0.002922
220106,San Martin,Yantalo,1987,0.02711
220305,San Martin,Shatoja,1987,0.004627
010104,Amazonas,Cheto,1987,0.0
160201,Loreto,Yurimaguas,1987,0.031981
060901,Cajamarca,San Ignacio,1987,0.004696
220511,San Martin,Zapatero,1987,0.003234
060811,Cajamarca,San Jose Del Alto,1987,0.00218
010206,Amazonas,La Peca,1987,0.0
220401,San Martin,Saposoa,1987,0.005395
060902,Cajamarca,Chirinos,1987,0.006108
220908,San Martin,Juan Guerra,1987,0.032653
060904,Cajamarca,La Coipa,1987,0.001477
220808,San Martin,Yorongos,1987,0.014886
120607,Junin,Rio Negro,1987,0.004215
060812,Cajamarca,Santa Rosa,1987,0.010888
250106,Ucayali,Nueva Requena,1987,0.023171
220802,San Martin,Awajun,1987,0.006158
250302,Ucayali,Irazola,1987,0.004266
010109,Amazonas,La Jalca,1987,0.001232
220906,San Martin,El Porvenir,1987,0.021192
220707,San Martin,San Hilarion,1987,0.024496
220806,San Martin,Posic,1987,0.024475
220406,San Martin,Tingo De Saposoa,1987,0.076434
100901,Huanuco,Puerto Inca,1987,0.015391
010105,Amazonas,Chiliquin,1987,0.0
220105,San Martin,Soritor,1987,0.004745
220201,San Martin,Bellavista,1987,0.028611
060803,Cajamarca,Chontali,1987,0.003646
100605,Huanuco,Luyando,1987,0.024584
010307,Amazonas,Jazan,1987,0.003699
010502,Amazonas,Camporredondo,1987,0.000565
010515,Amazonas,Providencia,1987,0.002527
010102,Amazonas,Asuncion,1987,0.0
010510,Amazonas,Luya Viejo,1987,0.0
100601,Huanuco,Rupa-Rupa,1987,0.012792
010514,Amazonas,Pisuquia,1987,0.001302
060810,Cajamarca,San Felipe,1987,0.002772
010305,Amazonas,Cuispes,1987,0.000111
060905,Cajamarca,Namballe,1987,0.00197
010119,Amazonas,San Isidro De Maino,1987,0.0
060801,Cajamarca,Jaen,1987,0.001711
010513,Amazonas,Ocumal,1987,0.00118
220912,San Martin,San Antonio,1987,0.002485
220903,San Martin,Cacatachi,1987,0.015057
120602,Junin,Coviriali,1987,0.000539
120304,Junin,San Luis De Shuaro,1987,0.000224
120601,Junin,Satipo,1987,0.005443
010203,Amazonas,Copallin,1987,0.004533
010112,Amazonas,Magdalena,1987,0.001142
220102,San Martin,Calzada,1987,0.006485
060805,Cajamarca,Huabal,1987,0.0
010610,Amazonas,Santa Rosa,1987,0.0
220503,San Martin,Barranquita,1987,0.00611
220801,San Martin,Rioja,1987,0.004234
220703,San Martin,Caspisapa,1987,0.031176
080904,Cusco,Maranura,1987,0.012575
010117,Amazonas,Quinjalca,1987,0.0
250303,Ucayali,Curimana,1987,0.013702
010308,Amazonas,Recta,1987,0.000856
010115,Amazonas,Montevideo,1987,0.000376
010114,Amazonas,Molinopampa,1987,0.000384
010503,Amazonas,Cocabamba,1987,0.001229
060809,Cajamarca,Sallique,1987,0.006227
010120,Amazonas,Soloco,1987,0.0
010521,Amazonas,Santo Tomas,1987,0.000593
100113,Huanuco,San Pablo De Pillao,1987,0.001928
010602,Amazonas,Chirimoto,1987,0.000474
100603,Huanuco,Hermilio Valdizan,1987,0.001443
010111,Amazonas,Levanto,1987,0.002471
010518,Amazonas,San Jeronimo,1987,0.001018
010609,Amazonas,Omia,1987,0.000162
100902,Huanuco,Codo Del Pozuzo,1987,0.013164
010113,Amazonas,Mariscal Castilla,1987,0.001194
220101,San Martin,Moyobamba,1987,0.00429
010310,Amazonas,Shipasbamba,1987,0.003534
100103,Huanuco,Chinchao,1987,0.002244
010311,Amazonas,Valera,1987,0.003602
060907,Cajamarca,Tabaconas,1987,0.001391
160112,Loreto,Belen,1987,0.1177
200307,Piura,Sondor,1987,0.002221
220803,San Martin,Elias Soplin Vargas,1987,0.000289
010506,Amazonas,Inguilpata,1987,0.000458
220506,San Martin,Pinto Recodo,1987,0.002946
120303,Junin,Pichanaqui,1987,0.004101
010202,Amazonas,Aramango,1987,0.006729
010606,Amazonas,Longar,1987,2.2e-05
160101,Loreto,Iquitos,1987,0.043179
010507,Amazonas,Longuita,1987,0.000258
221001,San Martin,Tocache,1987,0.016836
010511,Amazonas,Maria,1987,0.0
080901,Cusco,Santa Ana,1987,0.008907
120302,Junin,Perene,1987,0.001981
050409,Ayacucho,Canayre,1987,0.009129
221002,San Martin,Nuevo Progreso,1987,0.008111
200303,Piura,El Carmen De La Frontera,1987,0.004427
100609,Huanuco,Pueblo Nuevo,1987,0.009441
080903,Cusco,Huayopata,1987,0.004334
010604,Amazonas,Huambo,1987,0.0
100505,Huanuco,Jircan,1987,0.001812
010512,Amazonas,Ocalli,1987,0.0
010101,Amazonas,Chachapoyas,1987,0.001817
060903,Cajamarca,Huarango,1987,0.004116
010116,Amazonas,Olleros,1987,0.00015
010605,Amazonas,Limabamba,1987,0.000444
100804,Huanuco,Umari,1987,0.000757
220504,San Martin,Caynarachi,1987,0.003712
080905,Cusco,Ocobamba,1987,0.009247
010517,Amazonas,San Francisco Del Yeso,1987,0.001486
120609,Junin,Vizcatán Del Ene,1987,0.007772
060807,Cajamarca,Pomahuaca,1987,0.001839
010304,Amazonas,Corosha,1987,0.004158
221005,San Martin,Uchiza,1987,0.007868
220807,San Martin,San Fernando,1987,0.032161
050512,Ayacucho,Union Progreso,1987,0.015696
060804,Cajamarca,Colasay,1987,0.003662
160503,Loreto,Capelo,1987,0.083505
220910,San Martin,Morales,1987,0.013321
120604,Junin,Mazamari,1987,0.009122
120603,Junin,Llaylla,1987,0.000909
010520,Amazonas,Santa Catalina,1987,0.0
010603,Amazonas,Cochamal,1987,0.0
120209,Junin,Mariscal Castilla,1987,0.002211
010601,Amazonas,San Nicolas,1987,0.013172
010519,Amazonas,San Juan De Lopecancha,1987,0.003161
160211,Loreto,Teniente Cesar Lopez Rojas,1987,0.025202
080408,Cusco,Yanatile,1987,0.009301
050408,Ayacucho,Llochegua,1987,0.009198
100507,Huanuco,Monzon,1987,0.004526
081304,Cusco,Machupicchu,1987,0.005291
220909,San Martin,La Banda De Shilcayo,1987,0.001906
220103,San Martin,Habana,1987,0.009252
100606,Huanuco,Mariano Damaso Beraun,1987,0.004996
010508,Amazonas,Lonya Chico,1987,0.000947
170102,Madre De Dios,Inambari,1987,0.025644
050502,Ayacucho,Anco,1987,0.003584
010523,Amazonas,Trita,1987,0.0
010516,Amazonas,San Cristobal,1987,0.001201
080918,Cusco,Union Ashaninka,1987,0.007616
221006,San Martin,Santa Lucia,1987,0.029541
100702,Huanuco,Cholon,1987,0.003074
211205,Puno,Phara,1987,0.003442
170204,Madre De Dios,Huepetuhe,1987,0.01346
010302,Amazonas,Chisquilla,1987,0.00155
050507,Ayacucho,Santa Rosa,1987,0.008106
220804,San Martin,Nueva Cajamarca,1987,0.001536
220809,San Martin,Yuracyacu,1987,0.024493
160603,Loreto,Padre Marquez,1987,0.042052
010522,Amazonas,Tingo,1987,0.003653
080906,Cusco,Quellouno,1987,0.009319
010301,Amazonas,Jumbilla,1987,0.000533
080917,Cusco,Manitea,1987,0.002342
250305,Ucayali,Alexander Von Humboldt,1988,2.6e-05
220509,San Martin,Shanao,1988,0.016676
250304,Ucayali,Neshuya,1988,9.1e-05
220501,San Martin,Lamas,1988,0.003536
220902,San Martin,Alberto Leveau,1988,0.012712
250102,Ucayali,Campoverde,1988,0.002298
220702,San Martin,Buenos Aires,1988,0.015509
220502,San Martin,Alonso De Alvarado,1988,0.000597
220404,San Martin,Piscoyacu,1988,0.006296
220708,San Martin,Shamboyacu,1988,0.000124
220204,San Martin,Huallaga,1988,0.002581
220605,San Martin,Pajarillo,1988,0.013119
010703,Amazonas,Cumba,1988,0.006556
220704,San Martin,Pilluana,1988,0.021414
220104,San Martin,Jepelacio,1988,0.003502
220505,San Martin,Cuñumbuqui,1988,0.010352
220507,San Martin,Rumisapa,1988,0.000989
220913,San Martin,Sauce,1988,0.053471
010608,Amazonas,Milpuc,1988,0.000724
220405,San Martin,Sacanche,1988,0.008725
220709,San Martin,Tingo De Ponasa,1988,0.000643
220304,San Martin,Santa Rosa,1988,0.003007
100903,Huanuco,Honoria,1988,0.024954
220203,San Martin,Bajo Biavo,1988,0.007949
220710,San Martin,Tres Unidos,1988,0.000201
220510,San Martin,Tabalosos,1988,0.007077
100904,Huanuco,Tournavista,1988,0.013357
010701,Amazonas,Bagua Grande,1988,0.002549
220701,San Martin,Picota,1988,0.045626
220403,San Martin,El Eslabon,1988,0.007611
250105,Ucayali,Yarinacocha,1988,0.06369
220914,San Martin,Shapaja,1988,0.019101
010707,Amazonas,Yamon,1988,0.003319
010705,Amazonas,Jamalca,1988,0.00164
220205,San Martin,San Pablo,1988,0.007311
220705,San Martin,Pucacaca,1988,0.028588
220601,San Martin,Juanjui,1988,0.02717
100905,Huanuco,Yuyapichis,1988,0.011687
100608,Huanuco,Castillo Grande,1988,0.025306
220302,San Martin,Agua Blanca,1988,0.003612
250306,Ucayali,Huipoca,1988,0.007944
010611,Amazonas,Totora,1988,0.001143
010706,Amazonas,Lonya Grande,1988,0.000552
220706,San Martin,San Cristobal,1988,0.05941
010303,Amazonas,Churuja,1988,0.007575
220301,San Martin,San Jose De Sisa,1988,0.002876
010204,Amazonas,El Parco,1988,0.0
010306,Amazonas,Florida,1988,0.0201
220303,San Martin,San Martin,1988,0.002478
220106,San Martin,Yantalo,1988,0.02642
220305,San Martin,Shatoja,1988,0.004712
010104,Amazonas,Cheto,1988,0.0
160201,Loreto,Yurimaguas,1988,0.029331
060901,Cajamarca,San Ignacio,1988,0.004461
220511,San Martin,Zapatero,1988,0.003178
060811,Cajamarca,San Jose Del Alto,1988,0.001575
010206,Amazonas,La Peca,1988,0.0
220401,San Martin,Saposoa,1988,0.005003
060902,Cajamarca,Chirinos,1988,0.00602
220908,San Martin,Juan Guerra,1988,0.030763
060904,Cajamarca,La Coipa,1988,0.001234
220808,San Martin,Yorongos,1988,0.013581
120607,Junin,Rio Negro,1988,0.001694
060812,Cajamarca,Santa Rosa,1988,0.011177
250106,Ucayali,Nueva Requena,1988,0.022043
220802,San Martin,Awajun,1988,0.007799
250302,Ucayali,Irazola,1988,0.004358
010109,Amazonas,La Jalca,1988,0.001311
220906,San Martin,El Porvenir,1988,0.01952
220707,San Martin,San Hilarion,1988,0.022089
220806,San Martin,Posic,1988,0.024357
220406,San Martin,Tingo De Saposoa,1988,0.059249
100901,Huanuco,Puerto Inca,1988,0.01487
010105,Amazonas,Chiliquin,1988,0.0
220105,San Martin,Soritor,1988,0.004398
220201,San Martin,Bellavista,1988,0.023284
060803,Cajamarca,Chontali,1988,0.002741
100605,Huanuco,Luyando,1988,0.036757
010307,Amazonas,Jazan,1988,0.003628
010502,Amazonas,Camporredondo,1988,0.000593
010515,Amazonas,Providencia,1988,0.002489
010102,Amazonas,Asuncion,1988,0.0
010510,Amazonas,Luya Viejo,1988,0.0
100601,Huanuco,Rupa-Rupa,1988,0.017178
010514,Amazonas,Pisuquia,1988,0.00132
060810,Cajamarca,San Felipe,1988,0.002463
010305,Amazonas,Cuispes,1988,6.5e-05
060905,Cajamarca,Namballe,1988,0.001535
010119,Amazonas,San Isidro De Maino,1988,0.0
060801,Cajamarca,Jaen,1988,0.001784
010513,Amazonas,Ocumal,1988,0.001134
220912,San Martin,San Antonio,1988,0.001555
220903,San Martin,Cacatachi,1988,0.014905
120602,Junin,Coviriali,1988,0.000198
120304,Junin,San Luis De Shuaro,1988,0.001533
120601,Junin,Satipo,1988,0.002738
010203,Amazonas,Copallin,1988,0.004326
010112,Amazonas,Magdalena,1988,0.001306
220102,San Martin,Calzada,1988,0.005648
060805,Cajamarca,Huabal,1988,0.0
010610,Amazonas,Santa Rosa,1988,0.0
220503,San Martin,Barranquita,1988,0.005343
220801,San Martin,Rioja,1988,0.004306
220703,San Martin,Caspisapa,1988,0.026155
080904,Cusco,Maranura,1988,0.008051
010117,Amazonas,Quinjalca,1988,2.2e-05
250303,Ucayali,Curimana,1988,0.013183
010308,Amazonas,Recta,1988,0.001015
010115,Amazonas,Montevideo,1988,0.000383
010114,Amazonas,Molinopampa,1988,0.000381
010503,Amazonas,Cocabamba,1988,0.001151
060809,Cajamarca,Sallique,1988,0.005337
010120,Amazonas,Soloco,1988,0.0
010521,Amazonas,Santo Tomas,1988,0.000622
100113,Huanuco,San Pablo De Pillao,1988,0.001907
010602,Amazonas,Chirimoto,1988,0.000601
100603,Huanuco,Hermilio Valdizan,1988,0.002425
010111,Amazonas,Levanto,1988,0.002483
010518,Amazonas,San Jeronimo,1988,0.001053
010609,Amazonas,Omia,1988,5.1e-05
100902,Huanuco,Codo Del Pozuzo,1988,0.009742
010113,Amazonas,Mariscal Castilla,1988,0.001296
220101,San Martin,Moyobamba,1988,0.004202
010310,Amazonas,Shipasbamba,1988,0.003399
100103,Huanuco,Chinchao,1988,0.002467
010311,Amazonas,Valera,1988,0.003374
060907,Cajamarca,Tabaconas,1988,0.001242
160112,Loreto,Belen,1988,0.096995
200307,Piura,Sondor,1988,0.00122
220803,San Martin,Elias Soplin Vargas,1988,0.00073
010506,Amazonas,Inguilpata,1988,0.000518
220506,San Martin,Pinto Recodo,1988,0.00286
120303,Junin,Pichanaqui,1988,0.001953
010202,Amazonas,Aramango,1988,0.006721
010606,Amazonas,Longar,1988,0.0
160101,Loreto,Iquitos,1988,0.040244
010507,Amazonas,Longuita,1988,0.000136
221001,San Martin,Tocache,1988,0.017305
010511,Amazonas,Maria,1988,0.0
080901,Cusco,Santa Ana,1988,0.007998
120302,Junin,Perene,1988,0.00139
050409,Ayacucho,Canayre,1988,0.008561
221002,San Martin,Nuevo Progreso,1988,0.009504
200303,Piura,El Carmen De La Frontera,1988,0.003192
100609,Huanuco,Pueblo Nuevo,1988,0.010408
080903,Cusco,Huayopata,1988,0.004548
010604,Amazonas,Huambo,1988,0.0
100505,Huanuco,Jircan,1988,0.001834
010512,Amazonas,Ocalli,1988,0.0
