modelo,geocode,departamento,distrito,horizonte,anio,y_true,y_pred,error,abs_error,squared_error
Persistencia_WF,010516,Amazonas,San Cristobal,5,2024,0.1252564679977981,0.1322374017915228,0.0069809337937246,0.0069809337937246,4.873343663236742e-05
Persistencia_WF,010517,Amazonas,San Francisco Del Yeso,1,2020,0.332585532746823,0.3354496578690127,0.0028641251221896,0.0028641251221896,8.203212715558153e-06
Persistencia_WF,010517,Amazonas,San Francisco Del Yeso,2,2021,0.329652981427175,0.332585532746823,0.002932551319648,0.002932551319648,8.599857242369436e-06
Persistencia_WF,010517,Amazonas,San Francisco Del Yeso,3,2022,0.3293792766373412,0.329652981427175,0.0002737047898337,0.0002737047898337,7.4914311977962e-08
Persistencia_WF,010517,Amazonas,San Francisco Del Yeso,4,2023,0.3270576735092864,0.3293792766373412,0.0023216031280547,0.0023216031280547,5.389841084193806e-06
Persistencia_WF,010517,Amazonas,San Francisco Del Yeso,5,2024,0.3292228739002932,0.3270576735092864,-0.0021652003910068,0.0021652003910068,4.68809273321607e-06
Persistencia_WF,010518,Amazonas,San Jeronimo,1,2020,0.4425930680359435,0.4425673940949935,-2.5673940949988427e-05,2.5673940949988427e-05,6.591512439034926e-10
Persistencia_WF,010518,Amazonas,San Jeronimo,2,2021,0.4367522464698331,0.4425930680359435,0.0058408215661103,0.0058408215661103,3.4115196567140075e-05
Persistencia_WF,010518,Amazonas,San Jeronimo,3,2022,0.4297261446298673,0.4367522464698331,0.0070261018399658,0.0070261018399658,4.9366107065571166e-05
Persistencia_WF,010518,Amazonas,San Jeronimo,4,2023,0.4264142062473256,0.4297261446298673,0.0033119383825416,0.0033119383825416,1.0968935849752795e-05
Persistencia_WF,010518,Amazonas,San Jeronimo,5,2024,0.4184467265725289,0.4264142062473256,0.0079674796747967,0.0079674796747967,6.348073236829881e-05
Persistencia_WF,010519,Amazonas,San Juan De Lopecancha,1,2020,0.1621329434537292,0.1664470161854948,0.0043140727317655,0.0043140727317655,1.861122353496346e-05
Persistencia_WF,010519,Amazonas,San Juan De Lopecancha,2,2021,0.1604649726123306,0.1621329434537292,0.0016679708413986,0.0016679708413986,2.782126727755981e-06
Persistencia_WF,010519,Amazonas,San Juan De Lopecancha,3,2022,0.1627095259668053,0.1604649726123306,-0.0022445533544747,0.0022445533544747,5.038019761083672e-06
Persistencia_WF,010519,Amazonas,San Juan De Lopecancha,4,2023,0.1619270211276306,0.1627095259668053,0.0007825048391746,0.0007825048391746,6.123138233318096e-07
Persistencia_WF,010519,Amazonas,San Juan De Lopecancha,5,2024,0.1634302541081504,0.1619270211276306,-0.0015032329805197,0.0015032329805197,2.259709393722434e-06
Persistencia_WF,010520,Amazonas,Santa Catalina,1,2020,0.6896047089318501,0.689415703639702,-0.0001890052921481,0.0001890052921481,3.572300046001088e-08
Persistencia_WF,010520,Amazonas,Santa Catalina,2,2021,0.6847715736040609,0.6896047089318501,0.0048331353277891,0.0048331353277891,2.335919709672376e-05
Persistencia_WF,010520,Amazonas,Santa Catalina,3,2022,0.6841073550059402,0.6847715736040609,0.0006642185981207,0.0006642185981207,4.4118634608944644e-07
Persistencia_WF,010520,Amazonas,Santa Catalina,4,2023,0.6827087158440436,0.6841073550059402,0.0013986391618966,0.0013986391618966,1.956191505190941e-06
Persistencia_WF,010520,Amazonas,Santa Catalina,5,2024,0.6790474133275731,0.6827087158440436,0.0036613025164704,0.0036613025164704,1.3405136117112886e-05
Persistencia_WF,010521,Amazonas,Santo Tomas,1,2020,0.3135270184863327,0.3126086269552852,-0.0009183915310475,0.0009183915310475,8.434430042997751e-07
Persistencia_WF,010521,Amazonas,Santo Tomas,2,2021,0.3137343972191499,0.3135270184863327,-0.0002073787328172,0.0002073787328172,4.300593882488074e-08
Persistencia_WF,010521,Amazonas,Santo Tomas,3,2022,0.3136850213303839,0.3137343972191499,4.937588876602339e-05,4.937588876602339e-05,2.437978391434715e-09
Persistencia_WF,010521,Amazonas,Santo Tomas,4,2023,0.3169240796334334,0.3136850213303839,-0.0032390583030494,0.0032390583030494,1.049149869055385e-05
Persistencia_WF,010521,Amazonas,Santo Tomas,5,2024,0.3171413335440038,0.3169240796334334,-0.0002172539105704,0.0002172539105704,4.7199261658142315e-08
Persistencia_WF,010522,Amazonas,Tingo,1,2020,0.2183382257012394,0.2208985649054142,0.0025603392041748,0.0025603392041748,6.555336840434503e-06
Persistencia_WF,010522,Amazonas,Tingo,2,2021,0.2151418786692759,0.2183382257012394,0.0031963470319635,0.0031963470319635,1.0216634348741895e-05
Persistencia_WF,010522,Amazonas,Tingo,3,2022,0.2192025440313111,0.2151418786692759,-0.0040606653620351,0.0040606653620351,1.648900318243245e-05
Persistencia_WF,010522,Amazonas,Tingo,4,2023,0.2174983692106979,0.2192025440313111,0.0017041748206131,0.0017041748206131,2.9042118192120025e-06
Persistencia_WF,010522,Amazonas,Tingo,5,2024,0.2212247227658186,0.2174983692106979,-0.0037263535551206,0.0037263535551206,1.3885710817760584e-05
Persistencia_WF,010523,Amazonas,Trita,1,2020,0.149990458622225,0.1499268494370587,-6.360918516629122e-05,6.360918516629122e-05,4.046128437519523e-09
Persistencia_WF,010523,Amazonas,Trita,2,2021,0.1690732141721264,0.149990458622225,-0.0190827555499014,0.0190827555499014,0.0003641515593772
Persistencia_WF,010523,Amazonas,Trita,3,2022,0.1726353285414414,0.1690732141721264,-0.003562114369315,0.003562114369315,1.2688658780080405e-05
Persistencia_WF,010523,Amazonas,Trita,4,2023,0.1740983398002671,0.1726353285414414,-0.0014630112588256,0.0014630112588256,2.140401943450751e-06
Persistencia_WF,010523,Amazonas,Trita,5,2024,0.1788054195025761,0.1740983398002671,-0.004707079702309,0.004707079702309,2.2156599323889568e-05
Persistencia_WF,010601,Amazonas,San Nicolas,1,2020,0.6677599526726058,0.6676120545657016,-0.0001478981069041,0.0001478981069041,2.187385002584244e-08
Persistencia_WF,010601,Amazonas,San Nicolas,2,2021,0.6688735384187082,0.6677599526726058,-0.0011135857461024,0.0011135857461024,1.2400732139225058e-06
Persistencia_WF,010601,Amazonas,San Nicolas,3,2022,0.6652195851893096,0.6688735384187082,0.0036539532293986,0.0036539532293986,1.3351374202632856e-05
Persistencia_WF,010601,Amazonas,San Nicolas,4,2023,0.6535443346325167,0.6652195851893096,0.0116752505567928,0.0116752505567928,0.0001363114755638
Persistencia_WF,010601,Amazonas,San Nicolas,5,2024,0.6457840339643652,0.6535443346325167,0.0077603006681514,0.0077603006681514,6.022226646011225e-05
Persistencia_WF,010602,Amazonas,Chirimoto,1,2020,0.7118476621853498,0.716544667772071,0.0046970055867212,0.0046970055867212,2.206186148169072e-05
Persistencia_WF,010602,Amazonas,Chirimoto,2,2021,0.7038575530507427,0.7118476621853498,0.007990109134607,0.007990109134607,6.384184398293135e-05
Persistencia_WF,010602,Amazonas,Chirimoto,3,2022,0.6963585207609958,0.7038575530507427,0.0074990322897469,0.0074990322897469,5.623548528266678e-05
Persistencia_WF,010602,Amazonas,Chirimoto,4,2023,0.6909855623407611,0.6963585207609958,0.0053729584202346,0.0053729584202346,2.886868218557057e-05
Persistencia_WF,010602,Amazonas,Chirimoto,5,2024,0.6800778790102202,0.6909855623407611,0.0109076833305409,0.0109076833305409,0.0001189775556393
Persistencia_WF,010603,Amazonas,Cochamal,1,2020,0.8182399276224567,0.8236338247008035,0.0053938970783468,0.0053938970783468,2.909412569179825e-05
Persistencia_WF,010603,Amazonas,Cochamal,2,2021,0.812049484211665,0.8182399276224567,0.0061904434107916,0.0061904434107916,3.832158962221398e-05
Persistencia_WF,010603,Amazonas,Cochamal,3,2022,0.8050969131371142,0.812049484211665,0.0069525710745508,0.0069525710745508,4.833824454668086e-05
Persistencia_WF,010603,Amazonas,Cochamal,4,2023,0.7972789583927465,0.8050969131371142,0.0078179547443676,0.0078179547443676,6.112041638498047e-05
Persistencia_WF,010603,Amazonas,Cochamal,5,2024,0.7942648664063959,0.7972789583927465,0.0030140919863506,0.0030140919863506,9.08475050218296e-06
Persistencia_WF,010604,Amazonas,Huambo,1,2020,0.2367809512907103,0.2370099021235189,0.0002289508328086,0.0002289508328086,5.241848384375398e-08
Persistencia_WF,010604,Amazonas,Huambo,2,2021,0.2369641119569572,0.2367809512907103,-0.0001831606662469,0.0001831606662469,3.3547829660010685e-08
Persistencia_WF,010604,Amazonas,Huambo,3,2022,0.23359853471467,0.2369641119569572,0.0033655772422872,0.0033655772422872,1.1327110173801692e-05
Persistencia_WF,010604,Amazonas,Huambo,4,2023,0.2136111270104745,0.23359853471467,0.0199874077041954,0.0199874077041954,0.0003994964667337
Persistencia_WF,010604,Amazonas,Huambo,5,2024,0.2097304103943678,0.2136111270104745,0.0038807166161066,0.0038807166161066,1.5059961454526634e-05
Persistencia_WF,010605,Amazonas,Limabamba,1,2020,0.806505844360474,0.8127173746490927,0.0062115302886186,0.0062115302886186,3.8583108526426886e-05
Persistencia_WF,010605,Amazonas,Limabamba,2,2021,0.7968726961539685,0.806505844360474,0.0096331482065055,0.0096331482065055,9.279754436850042e-05
Persistencia_WF,010605,Amazonas,Limabamba,3,2022,0.7915068128792763,0.7968726961539685,0.0053658832746922,0.0053658832746922,2.87927033176218e-05
Persistencia_WF,010605,Amazonas,Limabamba,4,2023,0.7833278884266339,0.7915068128792763,0.0081789244526423,0.0081789244526423,6.689480520203088e-05
Persistencia_WF,010605,Amazonas,Limabamba,5,2024,0.7546322664207303,0.7833278884266339,0.0286956220059035,0.0286956220059035,0.0008234387223056
Persistencia_WF,010606,Amazonas,Longar,1,2020,0.7045658496502363,0.7070958255397822,0.0025299758895459,0.0025299758895459,6.400778001683844e-06
Persistencia_WF,010606,Amazonas,Longar,2,2021,0.6976246337481484,0.7045658496502363,0.0069412159020878,0.0069412159020878,4.818047819939724e-05
Persistencia_WF,010606,Amazonas,Longar,3,2022,0.6850504373398493,0.6976246337481484,0.0125741964082991,0.0125741964082991,0.0001581104153144
Persistencia_WF,010606,Amazonas,Longar,4,2023,0.6701949378858484,0.6850504373398493,0.0148554994540008,0.0148554994540008,0.0002206858640278
Persistencia_WF,010606,Amazonas,Longar,5,2024,0.6654593419900314,0.6701949378858484,0.0047355958958169,0.0047355958958169,2.2425868488478413e-05
Persistencia_WF,010608,Amazonas,Milpuc,1,2020,0.398258279378607,0.3992511842459094,0.0009929048673023,0.0009929048673023,9.858600755127123e-07
Persistencia_WF,010608,Amazonas,Milpuc,2,2021,0.4143722979542023,0.398258279378607,-0.0161140185755952,0.0161140185755952,0.0002596615946546
Persistencia_WF,010608,Amazonas,Milpuc,3,2022,0.4137310468940695,0.4143722979542023,0.0006412510601327,0.0006412510601327,4.1120292212143603e-07
Persistencia_WF,010608,Amazonas,Milpuc,4,2023,0.4034503444138758,0.4137310468940695,0.0102807024801936,0.0102807024801936,0.0001056928434862
Persistencia_WF,010608,Amazonas,Milpuc,5,2024,0.3932730695240262,0.4034503444138758,0.0101772748898495,0.0101772748898495,0.0001035769241835
Persistencia_WF,010609,Amazonas,Omia,1,2020,0.712428800934716,0.718807605619348,0.006378804684632,0.006378804684632,4.068914920468358e-05
Persistencia_WF,010609,Amazonas,Omia,2,2021,0.7089551944232826,0.712428800934716,0.0034736065114333,0.0034736065114333,1.2065942196272224e-05
Persistencia_WF,010609,Amazonas,Omia,3,2022,0.7032829528813171,0.7089551944232826,0.0056722415419654,0.0056722415419654,3.2174324110398466e-05
Persistencia_WF,010609,Amazonas,Omia,4,2023,0.6997106643667181,0.7032829528813171,0.003572288514599,0.003572288514599,1.2761245231535994e-05
Persistencia_WF,010609,Amazonas,Omia,5,2024,0.6896845728450811,0.6997106643667181,0.010026091521637,0.010026091521637,0.0001005225112002
Persistencia_WF,010610,Amazonas,Santa Rosa,1,2020,0.2150391140019337,0.21864287597785,0.0036037619759163,0.0036037619759163,1.2987100379060178e-05
Persistencia_WF,010610,Amazonas,Santa Rosa,2,2021,0.2480882482200931,0.2150391140019337,-0.0330491342181593,0.0330491342181593,0.0010922452725699
Persistencia_WF,010610,Amazonas,Santa Rosa,3,2022,0.2527028214819372,0.2480882482200931,-0.004614573261844,0.004614573261844,2.129428638892636e-05
Persistencia_WF,010610,Amazonas,Santa Rosa,4,2023,0.2652280917640854,0.2527028214819372,-0.0125252702821482,0.0125252702821482,0.0001568823956408
Persistencia_WF,010610,Amazonas,Santa Rosa,5,2024,0.2609211567196976,0.2652280917640854,0.0043069350443877,0.0043069350443877,1.8549689476575596e-05
Persistencia_WF,010611,Amazonas,Totora,1,2020,0.2228216147023864,0.2314162933162659,0.0085946786138794,0.0085946786138794,7.38685004758776e-05
Persistencia_WF,010611,Amazonas,Totora,2,2021,0.2289476090335558,0.2228216147023864,-0.0061259943311693,0.0061259943311693,3.752780654551954e-05
Persistencia_WF,010611,Amazonas,Totora,3,2022,0.2257474627411538,0.2289476090335558,0.003200146292402,0.003200146292402,1.0240936292774308e-05
Persistencia_WF,010611,Amazonas,Totora,4,2023,0.2150498308494102,0.2257474627411538,0.0106976318917435,0.0106976318917435,0.0001144393280912
Persistencia_WF,010611,Amazonas,Totora,5,2024,0.1858370668373411,0.2150498308494102,0.029212764012069,0.029212764012069,0.0008533855812248
Persistencia_WF,010701,Amazonas,Bagua Grande,1,2020,0.4547301931986164,0.4567317509167183,0.0020015577181018,0.0020015577181018,4.006233298893279e-06
Persistencia_WF,010701,Amazonas,Bagua Grande,2,2021,0.4323132358353416,0.4547301931986164,0.0224169573632748,0.0224169573632748,0.0005025199774268
Persistencia_WF,010701,Amazonas,Bagua Grande,3,2022,0.4285583282285664,0.4323132358353416,0.0037549076067752,0.0037549076067752,1.4099331135418376e-05
Persistencia_WF,010701,Amazonas,Bagua Grande,4,2023,0.4343734830894661,0.4285583282285664,-0.0058151548608997,0.0058151548608997,3.381602605624575e-05
Persistencia_WF,010701,Amazonas,Bagua Grande,5,2024,0.4100356661201204,0.4343734830894661,0.0243378169693457,0.0243378169693457,0.0005923293348333
Persistencia_WF,010703,Amazonas,Cumba,1,2020,0.3463667830297154,0.3498754097585344,0.0035086267288189,0.0035086267288189,1.2310461522182866e-05
Persistencia_WF,010703,Amazonas,Cumba,2,2021,0.3446464622578766,0.3463667830297154,0.0017203207718388,0.0017203207718388,2.959503558020088e-06
Persistencia_WF,010703,Amazonas,Cumba,3,2022,0.347939309920812,0.3446464622578766,-0.0032928476629354,0.0032928476629354,1.0842845731299234e-05
Persistencia_WF,010703,Amazonas,Cumba,4,2023,0.3448179031595376,0.347939309920812,0.0031214067612744,0.0031214067612744,9.7431801693297e-06
Persistencia_WF,010703,Amazonas,Cumba,5,2024,0.3392431179779432,0.3448179031595376,0.0055747851815943,0.0055747851815943,3.107822982092425e-05
Persistencia_WF,010705,Amazonas,Jamalca,1,2020,0.5213136140630512,0.5163364188052193,-0.0049771952578319,0.0049771952578319,2.477247263458448e-05
Persistencia_WF,010705,Amazonas,Jamalca,2,2021,0.4938946235631236,0.5213136140630512,0.0274189904999276,0.0274189904999276,0.0007518010400351
Persistencia_WF,010705,Amazonas,Jamalca,3,2022,0.4911788668441638,0.4938946235631236,0.0027157567189597,0.0027157567189597,7.375334556575267e-06
Persistencia_WF,010705,Amazonas,Jamalca,4,2023,0.4935291385467402,0.4911788668441638,-0.0023502717025764,0.0023502717025764,5.523777075931374e-06
Persistencia_WF,010705,Amazonas,Jamalca,5,2024,0.4755670728457323,0.4935291385467402,0.0179620657010078,0.0179620657010078,0.0003226358042473
Persistencia_WF,010706,Amazonas,Lonya Grande,1,2020,0.5421840893442262,0.5705827200765696,0.0283986307323433,0.0283986307323433,0.0008064822274719
Persistencia_WF,010706,Amazonas,Lonya Grande,2,2021,0.5344709714280134,0.5421840893442262,0.0077131179162128,0.0077131179162128,5.9492187989404045e-05
Persistencia_WF,010706,Amazonas,Lonya Grande,3,2022,0.5465375205707561,0.5344709714280134,-0.0120665491427427,0.0120665491427427,0.0001456016082142
Persistencia_WF,010706,Amazonas,Lonya Grande,4,2023,0.5301883475517748,0.5465375205707561,0.0163491730189813,0.0163491730189813,0.0002672954584045
Persistencia_WF,010706,Amazonas,Lonya Grande,5,2024,0.5252855489522954,0.5301883475517748,0.0049027985994793,0.0049027985994793,2.403743410705713e-05
Persistencia_WF,010707,Amazonas,Yamon,1,2020,0.4905221369229151,0.4994741823535598,0.0089520454306447,0.0089520454306447,8.013911739232676e-05
Persistencia_WF,010707,Amazonas,Yamon,2,2021,0.4838902618571879,0.4905221369229151,0.0066318750657271,0.0066318750657271,4.398176688741356e-05
Persistencia_WF,010707,Amazonas,Yamon,3,2022,0.4922310442738458,0.4838902618571879,-0.0083407824166578,0.0083407824166578,6.956865132202903e-05
Persistencia_WF,010707,Amazonas,Yamon,4,2023,0.485277105899674,0.4922310442738458,0.0069539383741717,0.0069539383741717,4.83572589117791e-05
Persistencia_WF,010707,Amazonas,Yamon,5,2024,0.480439583552424,0.485277105899674,0.0048375223472499,0.0048375223472499,2.340162246014305e-05
Persistencia_WF,050408,Ayacucho,Llochegua,1,2020,0.5963197911534809,0.602920736177208,0.0066009450237271,0.0066009450237271,4.357247520626757e-05
Persistencia_WF,050408,Ayacucho,Llochegua,2,2021,0.596406133342814,0.5963197911534809,-8.634218933312177e-05,8.634218933312177e-05,7.454973658836647e-09
Persistencia_WF,050408,Ayacucho,Llochegua,3,2022,0.5938260255674459,0.596406133342814,0.0025801077753681,0.0025801077753681,6.656956132514932e-06
Persistencia_WF,050408,Ayacucho,Llochegua,4,2023,0.5919840588616714,0.5938260255674459,0.0018419667057745,0.0018419667057745,3.392841345181847e-06
Persistencia_WF,050408,Ayacucho,Llochegua,5,2024,0.585625210564898,0.5919840588616714,0.0063588482967733,0.0063588482967733,4.043495166137741e-05
Persistencia_WF,050409,Ayacucho,Canayre,1,2020,0.6973024216195859,0.7076914585883247,0.0103890369687388,0.0103890369687388,0.0001079320891378
Persistencia_WF,050409,Ayacucho,Canayre,2,2021,0.6945688062671865,0.6973024216195859,0.0027336153523993,0.0027336153523993,7.472652894873447e-06
Persistencia_WF,050409,Ayacucho,Canayre,3,2022,0.6886827675095855,0.6945688062671865,0.005886038757601,0.005886038757601,3.464545225598201e-05
Persistencia_WF,050409,Ayacucho,Canayre,4,2023,0.6859037001204479,0.6886827675095855,0.0027790673891375,0.0027790673891375,7.723215553367963e-06
Persistencia_WF,050409,Ayacucho,Canayre,5,2024,0.6771801556407601,0.6859037001204479,0.0087235444796878,0.0087235444796878,7.610022828909178e-05
Persistencia_WF,050502,Ayacucho,Anco,1,2020,0.5029979361906946,0.5003299999650793,-0.0026679362256152,0.0026679362256152,7.117883703950042e-06
Persistencia_WF,050502,Ayacucho,Anco,2,2021,0.5041596291894572,0.5029979361906946,-0.0011616929987626,0.0011616929987626,1.349530623374218e-06
Persistencia_WF,050502,Ayacucho,Anco,3,2022,0.4993650265222194,0.5041596291894572,0.0047946026672378,0.0047946026672378,2.298821473668384e-05
Persistencia_WF,050502,Ayacucho,Anco,4,2023,0.4933877784774838,0.4993650265222194,0.0059772480447356,0.0059772480447356,3.572749418829615e-05
Persistencia_WF,050502,Ayacucho,Anco,5,2024,0.4961942332069594,0.4933877784774838,-0.0028064547294756,0.0028064547294756,7.876188148595991e-06
Persistencia_WF,050507,Ayacucho,Santa Rosa,1,2020,0.4456698632163656,0.438422706710961,-0.0072471565054045,0.0072471565054045,5.252127741382798e-05
Persistencia_WF,050507,Ayacucho,Santa Rosa,2,2021,0.4464544301130224,0.4456698632163656,-0.0007845668966567,0.0007845668966567,6.155452153296676e-07
Persistencia_WF,050507,Ayacucho,Santa Rosa,3,2022,0.4441702196338987,0.4464544301130224,0.0022842104791236,0.0022842104791236,5.217617512938495e-06
Persistencia_WF,050507,Ayacucho,Santa Rosa,4,2023,0.4411216168354606,0.4441702196338987,0.0030486027984381,0.0030486027984381,9.293979022644644e-06
Persistencia_WF,050507,Ayacucho,Santa Rosa,5,2024,0.4371494667186722,0.4411216168354606,0.0039721501167883,0.0039721501167883,1.5777976550301817e-05
Persistencia_WF,050512,Ayacucho,Union Progreso,1,2020,0.1262791786502575,0.1065034668806991,-0.0197757117695584,0.0197757117695584,0.0003910787759926
Persistencia_WF,050512,Ayacucho,Union Progreso,2,2021,0.1276168818139255,0.1262791786502575,-0.0013377031636679,0.0013377031636679,1.7894497540873533e-06
Persistencia_WF,050512,Ayacucho,Union Progreso,3,2022,0.1227565603192651,0.1276168818139255,0.0048603214946603,0.0048603214946603,2.3622725031457877e-05
Persistencia_WF,050512,Ayacucho,Union Progreso,4,2023,0.1165808307136646,0.1227565603192651,0.0061757296056005,0.0061757296056005,3.8139636161490574e-05
Persistencia_WF,050512,Ayacucho,Union Progreso,5,2024,0.1116090339553653,0.1165808307136646,0.0049717967582992,0.0049717967582992,2.4718763005835417e-05
Persistencia_WF,060801,Cajamarca,Jaen,1,2020,0.3073087760676266,0.3041677800694763,-0.0031409959981502,0.0031409959981502,9.865855860395976e-06
Persistencia_WF,060801,Cajamarca,Jaen,2,2021,0.3015372159222735,0.3073087760676266,0.005771560145353,0.005771560145353,3.331090651142797e-05
Persistencia_WF,060801,Cajamarca,Jaen,3,2022,0.3093953062671111,0.3015372159222735,-0.0078580903448375,0.0078580903448375,6.174958386762971e-05
Persistencia_WF,060801,Cajamarca,Jaen,4,2023,0.3223801165192708,0.3093953062671111,-0.0129848102521596,0.0129848102521596,0.0001686052972845
Persistencia_WF,060801,Cajamarca,Jaen,5,2024,0.3145316267735106,0.3223801165192708,0.0078484897457601,0.0078484897457601,6.159879128930286e-05
Persistencia_WF,060803,Cajamarca,Chontali,1,2020,0.4911873795807437,0.4876303800099704,-0.0035569995707733,0.0035569995707733,1.2652245946481602e-05
Persistencia_WF,060803,Cajamarca,Chontali,2,2021,0.4813113163785587,0.4911873795807437,0.009876063202185,0.009876063202185,9.753662437355336e-05
Persistencia_WF,060803,Cajamarca,Chontali,3,2022,0.4844621866693357,0.4813113163785587,-0.003150870290777,0.003150870290777,9.927983589301398e-06
Persistencia_WF,060803,Cajamarca,Chontali,4,2023,0.5387757223230595,0.4844621866693357,-0.0543135356537237,0.0543135356537237,0.0029499601552083
Persistencia_WF,060803,Cajamarca,Chontali,5,2024,0.5326125661403668,0.5387757223230595,0.0061631561826926,0.0061631561826926,3.798449413226322e-05
Persistencia_WF,060804,Cajamarca,Colasay,1,2020,0.2700840435431221,0.2698861202605497,-0.0001979232825723,0.0001979232825723,3.9173625784233574e-08
Persistencia_WF,060804,Cajamarca,Colasay,2,2021,0.2565262986869119,0.2700840435431221,0.0135577448562101,0.0135577448562101,0.000183812445586
Persistencia_WF,060804,Cajamarca,Colasay,3,2022,0.2795208484114441,0.2565262986869119,-0.0229945497245321,0.0229945497245321,0.0005287493170339
Persistencia_WF,060804,Cajamarca,Colasay,4,2023,0.3028994283857436,0.2795208484114441,-0.0233785799742994,0.0233785799742994,0.0005465580016147
Persistencia_WF,060804,Cajamarca,Colasay,5,2024,0.2988213225410986,0.3028994283857436,0.0040781058446449,0.0040781058446449,1.663094728012741e-05
Persistencia_WF,060807,Cajamarca,Pomahuaca,1,2020,0.3931744081910605,0.3866536163243141,-0.0065207918667463,0.0065207918667463,4.252072656942557e-05
Persistencia_WF,060807,Cajamarca,Pomahuaca,2,2021,0.3856299527253538,0.3931744081910605,0.0075444554657067,0.0075444554657067,5.691880827403172e-05
Persistencia_WF,060807,Cajamarca,Pomahuaca,3,2022,0.3926488910493482,0.3856299527253538,-0.0070189383239944,0.0070189383239944,4.9265495196037554e-05
Persistencia_WF,060807,Cajamarca,Pomahuaca,4,2023,0.4195444204312306,0.3926488910493482,-0.0268955293818823,0.0268955293818823,0.0007233695007316
Persistencia_WF,060807,Cajamarca,Pomahuaca,5,2024,0.4155077918864532,0.4195444204312306,0.0040366285447773,0.0040366285447773,1.629437000851152e-05
Persistencia_WF,060809,Cajamarca,Sallique,1,2020,0.2715509381389909,0.2641693391329295,-0.0073815990060613,0.0073815990060613,5.44880038862865e-05
Persistencia_WF,060809,Cajamarca,Sallique,2,2021,0.2692995018150078,0.2715509381389909,0.0022514363239831,0.0022514363239831,5.068965520950596e-06
Persistencia_WF,060809,Cajamarca,Sallique,3,2022,0.2919427269610715,0.2692995018150078,-0.0226432251460637,0.0226432251460637,0.0005127156450153
Persistencia_WF,060809,Cajamarca,Sallique,4,2023,0.2921372354987807,0.2919427269610715,-0.0001945085377091,0.0001945085377091,3.7833571241768414e-08
Persistencia_WF,060809,Cajamarca,Sallique,5,2024,0.2989790733126992,0.2921372354987807,-0.0068418378139185,0.0068418378139185,4.681074467196515e-05
Persistencia_WF,060810,Cajamarca,San Felipe,1,2020,0.3377852652054604,0.3138247247212476,-0.0239605404842128,0.0239605404842128,0.0005741075002956
Persistencia_WF,060810,Cajamarca,San Felipe,2,2021,0.2851401576991212,0.3377852652054604,0.0526451075063392,0.0526451075063392,0.002771507344354
Persistencia_WF,060810,Cajamarca,San Felipe,3,2022,0.3247004064052242,0.2851401576991212,-0.0395602487061029,0.0395602487061029,0.0015650132776887
Persistencia_WF,060810,Cajamarca,San Felipe,4,2023,0.3577373302302963,0.3247004064052242,-0.0330369238250721,0.0330369238250721,0.0010914383358236
Persistencia_WF,060810,Cajamarca,San Felipe,5,2024,0.3593837924207162,0.3577373302302963,-0.0016464621904199,0.0016464621904199,2.710837744482352e-06
Persistencia_WF,060811,Cajamarca,San Jose Del Alto,1,2020,0.4524487129691748,0.4424720172310299,-0.0099766957381449,0.0099766957381449,9.953445785151888e-05
Persistencia_WF,060811,Cajamarca,San Jose Del Alto,2,2021,0.4435348328095759,0.4524487129691748,0.0089138801595989,0.0089138801595989,7.945725949969145e-05
Persistencia_WF,060811,Cajamarca,San Jose Del Alto,3,2022,0.44199004272448,0.4435348328095759,0.0015447900850958,0.0015447900850958,2.386376407010576e-06
Persistencia_WF,060811,Cajamarca,San Jose Del Alto,4,2023,0.4792927509621835,0.44199004272448,-0.0373027082377034,0.0373027082377034,0.0013914920418672
Persistencia_WF,060811,Cajamarca,San Jose Del Alto,5,2024,0.4659669503195509,0.4792927509621835,0.0133258006426326,0.0133258006426326,0.0001775769627671
Persistencia_WF,060812,Cajamarca,Santa Rosa,1,2020,0.3302906702159632,0.3303937143102486,0.0001030440942854,0.0001030440942854,1.061808536710034e-08
Persistencia_WF,060812,Cajamarca,Santa Rosa,2,2021,0.3372776322757002,0.3302906702159632,-0.0069869620597369,0.0069869620597369,4.8817638824204e-05
Persistencia_WF,060812,Cajamarca,Santa Rosa,3,2022,0.341499577805447,0.3372776322757002,-0.0042219455297468,0.0042219455297468,1.7824824056149043e-05
Persistencia_WF,060812,Cajamarca,Santa Rosa,4,2023,0.3406151159961644,0.341499577805447,0.0008844618092825,0.0008844618092825,7.822726920794298e-07
Persistencia_WF,060812,Cajamarca,Santa Rosa,5,2024,0.332466045539765,0.3406151159961644,0.0081490704563993,0.0081490704563993,6.640734930336151e-05
Persistencia_WF,060901,Cajamarca,San Ignacio,1,2020,0.2714857228584287,0.2648747312096814,-0.0066109916487472,0.0066109916487472,4.37052105798064e-05
Persistencia_WF,060901,Cajamarca,San Ignacio,2,2021,0.253338000700105,0.2714857228584287,0.0181477221583237,0.0181477221583237,0.0003293398195357
Persistencia_WF,060901,Cajamarca,San Ignacio,3,2022,0.2521803270490573,0.253338000700105,0.0011576736510476,0.0011576736510476,1.3402082823300793e-06
Persistencia_WF,060901,Cajamarca,San Ignacio,4,2023,0.3219457918687803,0.2521803270490573,-0.069765464819723,0.069765464819723,0.004867220081512
Persistencia_WF,060901,Cajamarca,San Ignacio,5,2024,0.3073135970395559,0.3219457918687803,0.0146321948292243,0.0146321948292243,0.0002141011255203
