geocode,departamento,distrito,anio,pix_total,pix_agropecuario,pct_agropecuario
100903,Huanuco,Honoria,2004,1073943,310394,0.289023
220203,San Martin,Bajo Biavo,2004,1265183,405851,0.320784
220710,San Martin,Tres Unidos,2004,417343,102741,0.246179
220510,San Martin,Tabalosos,2004,407368,173250,0.425291
100904,Huanuco,Tournavista,2004,1971052,296989,0.150675
010701,Amazonas,Bagua Grande,2004,817863,334888,0.409467
220701,San Martin,Picota,2004,244840,126696,0.517464
220403,San Martin,El Eslabon,2004,140447,87862,0.625588
250105,Ucayali,Yarinacocha,2004,747695,412803,0.552101
220914,San Martin,Shapaja,2004,267687,94194,0.351881
010707,Amazonas,Yamon,2004,152144,61694,0.405497
010705,Amazonas,Jamalca,2004,393997,131369,0.333426
220205,San Martin,San Pablo,2004,391993,290930,0.742182
220705,San Martin,Pucacaca,2004,228592,113274,0.495529
220601,San Martin,Juanjui,2004,504641,218531,0.433042
100905,Huanuco,Yuyapichis,2004,2344154,329597,0.140604
100608,Huanuco,Castillo Grande,2004,118195,67183,0.568408
220302,San Martin,Agua Blanca,2004,171923,122571,0.712941
250306,Ucayali,Huipoca,2004,667777,79885,0.119628
010611,Amazonas,Totora,2004,21874,13791,0.630475
010706,Amazonas,Lonya Grande,2004,409562,127382,0.31102
220706,San Martin,San Cristobal,2004,33883,16187,0.477732
010303,Amazonas,Churuja,2004,35775,6977,0.195024
220301,San Martin,San Jose De Sisa,2004,347309,223399,0.643228
010204,Amazonas,El Parco,2004,20424,14892,0.729142
010306,Amazonas,Florida,2004,249605,86259,0.345582
220303,San Martin,San Martin,2004,585926,132572,0.226261
220106,San Martin,Yantalo,2004,78275,46186,0.590048
220305,San Martin,Shatoja,2004,69815,42472,0.608351
010104,Amazonas,Cheto,2004,79082,21774,0.275334
160201,Loreto,Yurimaguas,2004,2513367,741300,0.294943
060901,Cajamarca,San Ignacio,2004,399940,251854,0.629729
220511,San Martin,Zapatero,2004,196367,162765,0.828882
060811,Cajamarca,San Jose Del Alto,2004,566420,255943,0.451861
010206,Amazonas,La Peca,2004,155134,98409,0.634348
220401,San Martin,Saposoa,2004,591864,180633,0.305193
060902,Cajamarca,Chirinos,2004,399656,205465,0.514105
220908,San Martin,Juan Guerra,2004,216367,131737,0.608859
060904,Cajamarca,La Coipa,2004,454450,239980,0.528067
220808,San Martin,Yorongos,2004,91967,50929,0.553775
120607,Junin,Rio Negro,2004,556582,212370,0.381561
060812,Cajamarca,Santa Rosa,2004,349365,218147,0.62441
250106,Ucayali,Nueva Requena,2004,2329126,227125,0.097515
220802,San Martin,Awajun,2004,569322,152799,0.268388
250302,Ucayali,Irazola,2004,2126284,251586,0.118322
010109,Amazonas,La Jalca,2004,139571,40660,0.291321
220906,San Martin,El Porvenir,2004,550820,90021,0.163431
220707,San Martin,San Hilarion,2004,117160,55897,0.4771
220806,San Martin,Posic,2004,59121,29129,0.492701
220406,San Martin,Tingo De Saposoa,2004,52895,32769,0.61951
100901,Huanuco,Puerto Inca,2004,2709508,412156,0.152115
010105,Amazonas,Chiliquin,2004,159239,28203,0.177111
220105,San Martin,Soritor,2004,656448,168930,0.257339
220201,San Martin,Bellavista,2004,292265,211311,0.723012
060803,Cajamarca,Chontali,2004,519539,192145,0.369837
100605,Huanuco,Luyando,2004,126262,87109,0.689907
010307,Amazonas,Jazan,2004,85167,36527,0.428887
010502,Amazonas,Camporredondo,2004,246044,74430,0.302507
010515,Amazonas,Providencia,2004,130985,24951,0.190487
010102,Amazonas,Asuncion,2004,39194,15194,0.387661
010510,Amazonas,Luya Viejo,2004,76164,16866,0.221443
100601,Huanuco,Rupa-Rupa,2004,295257,113856,0.385617
010514,Amazonas,Pisuquia,2004,327196,55944,0.17098
060810,Cajamarca,San Felipe,2004,287890,35880,0.124631
010305,Amazonas,Cuispes,2004,108421,28359,0.261564
060905,Cajamarca,Namballe,2004,710706,221737,0.311995
010119,Amazonas,San Isidro De Maino,2004,121418,17356,0.142944
060801,Cajamarca,Jaen,2004,624961,295534,0.472884
010513,Amazonas,Ocumal,2004,409313,112296,0.274352
220912,San Martin,San Antonio,2004,88116,23634,0.268215
220903,San Martin,Cacatachi,2004,59042,44035,0.745825
120602,Junin,Coviriali,2004,111288,44247,0.39759
120304,Junin,San Luis De Shuaro,2004,219122,68415,0.312223
120601,Junin,Satipo,2004,929613,211618,0.227641
010203,Amazonas,Copallin,2004,111195,51742,0.465327
010112,Amazonas,Magdalena,2004,152346,21309,0.139872
220102,San Martin,Calzada,2004,130309,95204,0.730602
060805,Cajamarca,Huabal,2004,95324,76127,0.798613
010610,Amazonas,Santa Rosa,2004,22754,14808,0.650787
220503,San Martin,Barranquita,2004,1189871,291252,0.244776
220801,San Martin,Rioja,2004,234994,143865,0.612207
220703,San Martin,Caspisapa,2004,85643,37399,0.436685
080904,Cusco,Maranura,2004,188793,52554,0.278368
010117,Amazonas,Quinjalca,2004,92734,40883,0.440863
250303,Ucayali,Curimana,2004,2124247,138542,0.065219
010308,Amazonas,Recta,2004,31526,18216,0.577809
010115,Amazonas,Montevideo,2004,138444,26661,0.192576
010114,Amazonas,Molinopampa,2004,382725,80962,0.211541
010503,Amazonas,Cocabamba,2004,383913,50703,0.132069
060809,Cajamarca,Sallique,2004,411293,70838,0.172232
010120,Amazonas,Soloco,2004,84085,21150,0.251531
010521,Amazonas,Santo Tomas,2004,101264,39460,0.389675
100113,Huanuco,San Pablo De Pillao,2004,672747,90820,0.134999
010602,Amazonas,Chirimoto,2004,173089,47789,0.276095
100603,Huanuco,Hermilio Valdizan,2004,323676,59047,0.182426
010111,Amazonas,Levanto,2004,84169,17867,0.212275
010518,Amazonas,San Jeronimo,2004,233700,82260,0.35199
010609,Amazonas,Omia,2004,253339,45785,0.180726
100902,Huanuco,Codo Del Pozuzo,2004,3656169,428530,0.117207
010113,Amazonas,Mariscal Castilla,2004,88754,24905,0.280607
220101,San Martin,Moyobamba,2004,3032176,552017,0.182053
010310,Amazonas,Shipasbamba,2004,140920,31738,0.22522
100103,Huanuco,Chinchao,2004,914940,146265,0.159863
010311,Amazonas,Valera,2004,87729,14688,0.167425
060907,Cajamarca,Tabaconas,2004,867885,223873,0.257952
160112,Loreto,Belen,2004,731901,200554,0.274018
200307,Piura,Sondor,2004,385369,109751,0.284795
220803,San Martin,Elias Soplin Vargas,2004,190445,68182,0.358014
010506,Amazonas,Inguilpata,2004,133308,41399,0.310552
220506,San Martin,Pinto Recodo,2004,629614,121275,0.192618
120303,Junin,Pichanaqui,2004,1416316,347569,0.245404
010202,Amazonas,Aramango,2004,866853,174774,0.201619
010606,Amazonas,Longar,2004,92491,26191,0.283173
160101,Loreto,Iquitos,2004,411336,134556,0.327119
010507,Amazonas,Longuita,2004,66012,25505,0.386369
221001,San Martin,Tocache,2004,1137399,380845,0.334839
010511,Amazonas,Maria,2004,98683,20698,0.209742
080901,Cusco,Santa Ana,2004,448977,146074,0.325349
120302,Junin,Perene,2004,1698111,534684,0.31487
050409,Ayacucho,Canayre,2004,308017,36924,0.119877
221002,San Martin,Nuevo Progreso,2004,932793,258810,0.277457
200303,Piura,El Carmen De La Frontera,2004,737565,177876,0.241167
100609,Huanuco,Pueblo Nuevo,2004,362691,112693,0.310714
080903,Cusco,Huayopata,2004,608208,114788,0.188731
010604,Amazonas,Huambo,2004,87355,71784,0.82175
100505,Huanuco,Jircan,2004,270424,10261,0.037944
010512,Amazonas,Ocalli,2004,193361,46234,0.239107
010101,Amazonas,Chachapoyas,2004,172277,45442,0.263773
060903,Cajamarca,Huarango,2004,1019211,308898,0.303076
010116,Amazonas,Olleros,2004,120055,9903,0.082487
010605,Amazonas,Limabamba,2004,691778,119903,0.173326
100804,Huanuco,Umari,2004,178312,55529,0.311415
220504,San Martin,Caynarachi,2004,1430625,217461,0.152004
080905,Cusco,Ocobamba,2004,989147,213839,0.216185
010517,Amazonas,San Francisco Del Yeso,2004,204600,74043,0.361891
120609,Junin,Vizcatán Del Ene,2004,694966,40991,0.058983
060807,Cajamarca,Pomahuaca,2004,913386,212062,0.232171
010304,Amazonas,Corosha,2004,72158,8780,0.121677
221005,San Martin,Uchiza,2004,682269,268258,0.393185
220807,San Martin,San Fernando,2004,77703,58898,0.757989
050512,Ayacucho,Union Progreso,2004,44853,32946,0.734533
060804,Cajamarca,Colasay,2004,677030,318505,0.470444
160503,Loreto,Capelo,2004,899920,84331,0.093709
220910,San Martin,Morales,2004,57052,41540,0.728108
120604,Junin,Mazamari,2004,1435555,197707,0.137722
120603,Junin,Llaylla,2004,351860,70391,0.200054
010520,Amazonas,Santa Catalina,2004,185180,34009,0.183654
010603,Amazonas,Cochamal,2004,203378,28531,0.140286
120209,Junin,Mariscal Castilla,2004,64224,15302,0.23826
010601,Amazonas,San Nicolas,2004,114944,30249,0.263163
010519,Amazonas,San Juan De Lopecancha,2004,97124,39799,0.409775
160211,Loreto,Teniente Cesar Lopez Rojas,2004,1485058,263598,0.1775
080408,Cusco,Yanatile,2004,2284182,406516,0.17797
050408,Ayacucho,Llochegua,2004,590673,104244,0.176483
100507,Huanuco,Monzon,2004,1590702,244899,0.153957
081304,Cusco,Machupicchu,2004,414663,43496,0.104895
220909,San Martin,La Banda De Shilcayo,2004,300132,73638,0.245352
220103,San Martin,Habana,2004,77392,66729,0.862221
100606,Huanuco,Mariano Damaso Beraun,2004,846065,135806,0.160515
010508,Amazonas,Lonya Chico,2004,78176,21470,0.274637
170102,Madre De Dios,Inambari,2004,5562594,125984,0.022648
050502,Ayacucho,Anco,2004,859091,120601,0.140382
010523,Amazonas,Trita,2004,15721,9714,0.6179
010516,Amazonas,San Cristobal,2004,39966,16417,0.410774
080918,Cusco,Union Ashaninka,2004,351495,27957,0.079537
221006,San Martin,Santa Lucia,2004,303241,224575,0.740583
100702,Huanuco,Cholon,2004,2490435,303702,0.121947
211205,Puno,Phara,2004,498219,11869,0.023823
170204,Madre De Dios,Huepetuhe,2004,1747509,67028,0.038356
010302,Amazonas,Chisquilla,2004,181907,7016,0.038569
050507,Ayacucho,Santa Rosa,2004,446106,125776,0.281942
220804,San Martin,Nueva Cajamarca,2004,375608,146608,0.390322
220809,San Martin,Yuracyacu,2004,69776,54408,0.779752
160603,Loreto,Padre Marquez,2004,2751150,135012,0.049075
010522,Amazonas,Tingo,2004,122640,37837,0.308521
080906,Cusco,Quellouno,2004,2249644,444821,0.19773
010301,Amazonas,Jumbilla,2004,178356,37559,0.210584
080917,Cusco,Manitea,2004,163511,22313,0.136462
250305,Ucayali,Alexander Von Humboldt,2005,232299,146750,0.631729
220509,San Martin,Shanao,2005,27404,17475,0.637681
250304,Ucayali,Neshuya,2005,705695,325456,0.461185
220501,San Martin,Lamas,2005,145659,87588,0.601322
220902,San Martin,Alberto Leveau,2005,58292,21979,0.37705
250102,Ucayali,Campoverde,2005,1499070,882704,0.588834
220702,San Martin,Buenos Aires,2005,350498,200431,0.571846
220502,San Martin,Alonso De Alvarado,2005,333345,153952,0.46184
220404,San Martin,Piscoyacu,2005,202503,104576,0.516417
220708,San Martin,Shamboyacu,2005,442263,122296,0.276523
220204,San Martin,Huallaga,2005,288997,96217,0.332934
220605,San Martin,Pajarillo,2005,512229,305299,0.596021
010703,Amazonas,Cumba,2005,338309,147451,0.435847
220704,San Martin,Pilluana,2005,77007,33880,0.43996
220104,San Martin,Jepelacio,2005,434300,233947,0.538676
220505,San Martin,Cuñumbuqui,2005,204978,129622,0.63237
220507,San Martin,Rumisapa,2005,37418,27973,0.747581
220913,San Martin,Sauce,2005,113557,36701,0.323195
010608,Amazonas,Milpuc,2005,48343,29018,0.600252
220405,San Martin,Sacanche,2005,182234,118121,0.648183
220709,San Martin,Tingo De Ponasa,2005,377839,213838,0.56595
220304,San Martin,Santa Rosa,2005,280633,183731,0.654702
100903,Huanuco,Honoria,2005,1073943,334080,0.311078
220203,San Martin,Bajo Biavo,2005,1265183,429370,0.339374
220710,San Martin,Tres Unidos,2005,417343,108926,0.260999
220510,San Martin,Tabalosos,2005,407368,177056,0.434634
100904,Huanuco,Tournavista,2005,1971052,334453,0.169682
010701,Amazonas,Bagua Grande,2005,817863,332757,0.406862
220701,San Martin,Picota,2005,244840,123861,0.505885
220403,San Martin,El Eslabon,2005,140447,89279,0.635678
250105,Ucayali,Yarinacocha,2005,747695,436299,0.583525
220914,San Martin,Shapaja,2005,267687,91213,0.340745
010707,Amazonas,Yamon,2005,152144,61438,0.403815
010705,Amazonas,Jamalca,2005,393997,133391,0.338558
220205,San Martin,San Pablo,2005,391993,298869,0.762435
220705,San Martin,Pucacaca,2005,228592,110557,0.483643
220601,San Martin,Juanjui,2005,504641,231563,0.458867
100905,Huanuco,Yuyapichis,2005,2344154,357507,0.15251
100608,Huanuco,Castillo Grande,2005,118195,64668,0.54713
220302,San Martin,Agua Blanca,2005,171923,124416,0.723673
250306,Ucayali,Huipoca,2005,667777,79490,0.119037
010611,Amazonas,Totora,2005,21874,13860,0.633629
010706,Amazonas,Lonya Grande,2005,409562,124965,0.305119
220706,San Martin,San Cristobal,2005,33883,15111,0.445976
010303,Amazonas,Churuja,2005,35775,7053,0.197149
220301,San Martin,San Jose De Sisa,2005,347309,227323,0.654527
010204,Amazonas,El Parco,2005,20424,14026,0.686741
010306,Amazonas,Florida,2005,249605,90711,0.363418
220303,San Martin,San Martin,2005,585926,141098,0.240812
220106,San Martin,Yantalo,2005,78275,46877,0.598876
220305,San Martin,Shatoja,2005,69815,42873,0.614094
010104,Amazonas,Cheto,2005,79082,21270,0.268961
160201,Loreto,Yurimaguas,2005,2513367,764724,0.304263
060901,Cajamarca,San Ignacio,2005,399940,251340,0.628444
220511,San Martin,Zapatero,2005,196367,162408,0.827064
060811,Cajamarca,San Jose Del Alto,2005,566420,258624,0.456594
010206,Amazonas,La Peca,2005,155134,96876,0.624467
220401,San Martin,Saposoa,2005,591864,190525,0.321907
060902,Cajamarca,Chirinos,2005,399656,210505,0.526715
220908,San Martin,Juan Guerra,2005,216367,131412,0.607357
060904,Cajamarca,La Coipa,2005,454450,239986,0.52808
220808,San Martin,Yorongos,2005,91967,51591,0.560973
120607,Junin,Rio Negro,2005,556582,216607,0.389174
060812,Cajamarca,Santa Rosa,2005,349365,219193,0.627404
250106,Ucayali,Nueva Requena,2005,2329126,232122,0.099661
220802,San Martin,Awajun,2005,569322,162449,0.285338
250302,Ucayali,Irazola,2005,2126284,270417,0.127178
010109,Amazonas,La Jalca,2005,139571,39202,0.280875
220906,San Martin,El Porvenir,2005,550820,91462,0.166047
220707,San Martin,San Hilarion,2005,117160,55724,0.475623
220806,San Martin,Posic,2005,59121,29345,0.496355
220406,San Martin,Tingo De Saposoa,2005,52895,34079,0.644276
100901,Huanuco,Puerto Inca,2005,2709508,439154,0.162079
010105,Amazonas,Chiliquin,2005,159239,29111,0.182813
220105,San Martin,Soritor,2005,656448,178866,0.272476
220201,San Martin,Bellavista,2005,292265,219555,0.751219
060803,Cajamarca,Chontali,2005,519539,194507,0.374384
100605,Huanuco,Luyando,2005,126262,85146,0.67436
010307,Amazonas,Jazan,2005,85167,33897,0.398006
010502,Amazonas,Camporredondo,2005,246044,73204,0.297524
010515,Amazonas,Providencia,2005,130985,25189,0.192304
010102,Amazonas,Asuncion,2005,39194,15994,0.408073
010510,Amazonas,Luya Viejo,2005,76164,16851,0.221246
100601,Huanuco,Rupa-Rupa,2005,295257,111424,0.37738
010514,Amazonas,Pisuquia,2005,327196,56486,0.172637
060810,Cajamarca,San Felipe,2005,287890,39907,0.138619
010305,Amazonas,Cuispes,2005,108421,28965,0.267153
060905,Cajamarca,Namballe,2005,710706,225233,0.316914
010119,Amazonas,San Isidro De Maino,2005,121418,17214,0.141775
060801,Cajamarca,Jaen,2005,624961,299407,0.479081
010513,Amazonas,Ocumal,2005,409313,114266,0.279165
220912,San Martin,San Antonio,2005,88116,22807,0.258829
220903,San Martin,Cacatachi,2005,59042,44036,0.745842
120602,Junin,Coviriali,2005,111288,44315,0.398201
120304,Junin,San Luis De Shuaro,2005,219122,67398,0.307582
120601,Junin,Satipo,2005,929613,217658,0.234138
010203,Amazonas,Copallin,2005,111195,50707,0.456019
010112,Amazonas,Magdalena,2005,152346,21173,0.13898
220102,San Martin,Calzada,2005,130309,96266,0.738752
060805,Cajamarca,Huabal,2005,95324,75956,0.796819
010610,Amazonas,Santa Rosa,2005,22754,15199,0.66797
220503,San Martin,Barranquita,2005,1189871,296144,0.248887
220801,San Martin,Rioja,2005,234994,146203,0.622156
220703,San Martin,Caspisapa,2005,85643,35590,0.415562
080904,Cusco,Maranura,2005,188793,52888,0.280138
010117,Amazonas,Quinjalca,2005,92734,40487,0.436593
250303,Ucayali,Curimana,2005,2124247,138299,0.065105
010308,Amazonas,Recta,2005,31526,18924,0.600266
010115,Amazonas,Montevideo,2005,138444,26302,0.189983
010114,Amazonas,Molinopampa,2005,382725,81252,0.212299
010503,Amazonas,Cocabamba,2005,383913,52515,0.136789
060809,Cajamarca,Sallique,2005,411293,71862,0.174722
010120,Amazonas,Soloco,2005,84085,21214,0.252292
010521,Amazonas,Santo Tomas,2005,101264,38670,0.381873
100113,Huanuco,San Pablo De Pillao,2005,672747,86980,0.129291
010602,Amazonas,Chirimoto,2005,173089,48271,0.27888
100603,Huanuco,Hermilio Valdizan,2005,323676,57194,0.176701
010111,Amazonas,Levanto,2005,84169,18384,0.218418
010518,Amazonas,San Jeronimo,2005,233700,80956,0.34641
010609,Amazonas,Omia,2005,253339,46971,0.185408
100902,Huanuco,Codo Del Pozuzo,2005,3656169,446882,0.122227
010113,Amazonas,Mariscal Castilla,2005,88754,24792,0.279334
220101,San Martin,Moyobamba,2005,3032176,572075,0.188668
010310,Amazonas,Shipasbamba,2005,140920,31729,0.225156
100103,Huanuco,Chinchao,2005,914940,144146,0.157547
010311,Amazonas,Valera,2005,87729,14985,0.17081
060907,Cajamarca,Tabaconas,2005,867885,222474,0.25634
160112,Loreto,Belen,2005,731901,209326,0.286003
200307,Piura,Sondor,2005,385369,112648,0.292312
220803,San Martin,Elias Soplin Vargas,2005,190445,67824,0.356134
010506,Amazonas,Inguilpata,2005,133308,41373,0.310356
220506,San Martin,Pinto Recodo,2005,629614,125787,0.199784
120303,Junin,Pichanaqui,2005,1416316,352245,0.248705
010202,Amazonas,Aramango,2005,866853,178908,0.206388
010606,Amazonas,Longar,2005,92491,26350,0.284893
160101,Loreto,Iquitos,2005,411336,138205,0.335991
010507,Amazonas,Longuita,2005,66012,24351,0.368887
221001,San Martin,Tocache,2005,1137399,373853,0.328691
010511,Amazonas,Maria,2005,98683,19220,0.194765
080901,Cusco,Santa Ana,2005,448977,147390,0.32828
120302,Junin,Perene,2005,1698111,534232,0.314604
050409,Ayacucho,Canayre,2005,308017,38310,0.124376
221002,San Martin,Nuevo Progreso,2005,932793,252243,0.270417
200303,Piura,El Carmen De La Frontera,2005,737565,176523,0.239332
100609,Huanuco,Pueblo Nuevo,2005,362691,111629,0.30778
080903,Cusco,Huayopata,2005,608208,117120,0.192566
010604,Amazonas,Huambo,2005,87355,72092,0.825276
100505,Huanuco,Jircan,2005,270424,11627,0.042995
010512,Amazonas,Ocalli,2005,193361,45243,0.233982
010101,Amazonas,Chachapoyas,2005,172277,45552,0.264411
060903,Cajamarca,Huarango,2005,1019211,314277,0.308353
010116,Amazonas,Olleros,2005,120055,11153,0.092899
010605,Amazonas,Limabamba,2005,691778,123516,0.178549
100804,Huanuco,Umari,2005,178312,53551,0.300322
220504,San Martin,Caynarachi,2005,1430625,224296,0.156782
080905,Cusco,Ocobamba,2005,989147,216367,0.218741
010517,Amazonas,San Francisco Del Yeso,2005,204600,72159,0.352683
120609,Junin,Vizcatán Del Ene,2005,694966,45682,0.065733
060807,Cajamarca,Pomahuaca,2005,913386,214846,0.235219
010304,Amazonas,Corosha,2005,72158,9192,0.127387
221005,San Martin,Uchiza,2005,682269,261835,0.383771
220807,San Martin,San Fernando,2005,77703,59369,0.76405
050512,Ayacucho,Union Progreso,2005,44853,32357,0.721401
060804,Cajamarca,Colasay,2005,677030,325309,0.480494
160503,Loreto,Capelo,2005,899920,84488,0.093884
220910,San Martin,Morales,2005,57052,41135,0.721009
120604,Junin,Mazamari,2005,1435555,199628,0.13906
120603,Junin,Llaylla,2005,351860,71746,0.203905
010520,Amazonas,Santa Catalina,2005,185180,33758,0.182298
010603,Amazonas,Cochamal,2005,203378,28746,0.141343
120209,Junin,Mariscal Castilla,2005,64224,15434,0.240315
010601,Amazonas,San Nicolas,2005,114944,30863,0.268505
010519,Amazonas,San Juan De Lopecancha,2005,97124,39885,0.410661
160211,Loreto,Teniente Cesar Lopez Rojas,2005,1485058,265324,0.178662
080408,Cusco,Yanatile,2005,2284182,411634,0.180211
050408,Ayacucho,Llochegua,2005,590673,106427,0.180179
100507,Huanuco,Monzon,2005,1590702,232821,0.146364
081304,Cusco,Machupicchu,2005,414663,43430,0.104736
220909,San Martin,La Banda De Shilcayo,2005,300132,74487,0.248181
220103,San Martin,Habana,2005,77392,67380,0.870633
100606,Huanuco,Mariano Damaso Beraun,2005,846065,129001,0.152472
010508,Amazonas,Lonya Chico,2005,78176,21477,0.274726
170102,Madre De Dios,Inambari,2005,5562594,131022,0.023554
