geocode,departamento,distrito,anio,pct_agropecuario,pct_anp,tiene_anp,pct_rios_lagos,pct_urbano,km_carreteras,area_utm_km2,densidad_carreteras_km_km2,km_rios,densidad_rios_km_km2,elev_media_m,elev_mediana_m,elev_std_m,elev_min_m,elev_max_m,elev_count_px,pendiente_media_deg,pendiente_mediana_deg,pendiente_std_deg,pendiente_min_deg,pendiente_max_deg,pendiente_count_px
010101,Amazonas,Chachapoyas,2003,0.252123,0.0,0,0.002502,0.037074,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2004,0.263773,0.0,0,0.002148,0.037155,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2005,0.264411,0.0,0,0.002264,0.037457,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2006,0.261439,0.0,0,0.002055,0.037591,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2007,0.248391,0.0233,1,0.001828,0.037776,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2008,0.252198,0.0233,1,0.001573,0.038009,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2009,0.250887,0.0233,1,0.001794,0.038566,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2010,0.253696,0.04193,1,0.00177,0.039007,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2011,0.250039,0.04193,1,0.00177,0.039947,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2012,0.246313,0.04193,1,0.001614,0.041486,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2013,0.242824,0.04193,1,0.001857,0.043523,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2014,0.22952,0.04193,1,0.001886,0.044341,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2015,0.218427,0.04193,1,0.001979,0.045305,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2016,0.20968,0.04193,1,0.001724,0.045682,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2017,0.218462,0.04193,1,0.001794,0.046634,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2018,0.221196,0.04193,1,0.001736,0.047557,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2019,0.227094,0.04193,1,0.00173,0.047824,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2020,0.227024,0.04193,1,0.001666,0.048155,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
010101,Amazonas,Chachapoyas,2021,0.222711,0.04193,1,0.001672,0.048956,112.57578800942773,153.3889745744202,0.7339235973235415,8.526130527787236,0.0555850285292218,2429.969330373659,2393.0,377.3738290027376,1604.0,3412.0,162180,20.772515585004104,20.089332580566406,10.811424772060322,0.0387751571834087,71.10832977294922,163298
