geocode,departamento,distrito,anio,pix_total,pix_bosque,pix_no_bosque,pct_bosque,pct_no_bosque,pct_agropecuario,pct_anp,densidad_carreteras_km_km2,densidad_rios_km_km2,elev_media_m,pendiente_media_deg
010116,Amazonas,Olleros,2009,120055,55708,64347,0.4640206571987839,0.5359793428012161,0.099996,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2010,120055,54931,65124,0.4575486235475407,0.5424513764524593,0.103994,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2011,120055,54587,65468,0.4546832701678397,0.5453167298321603,0.098846,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2012,120055,53501,66554,0.4456374161842489,0.5543625838157511,0.101154,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2013,120055,51942,68113,0.4326517013035692,0.5673482986964308,0.103761,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2014,120055,52243,67812,0.4351588855108075,0.5648411144891925,0.100995,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2015,120055,52781,67274,0.4396401649244096,0.5603598350755904,0.09509,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2016,120055,51783,68272,0.4313273083170214,0.5686726916829786,0.096722,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2017,120055,51497,68558,0.428945066844363,0.571054933155637,0.096481,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2018,120055,51981,68074,0.4329765524134771,0.5670234475865228,0.096672,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2019,120055,53695,66360,0.44725334221815,0.55274665778185,0.092591,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2020,120055,53811,66244,0.4482195660322352,0.5517804339677648,0.094615,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2021,120055,55119,64936,0.4591145724876098,0.5408854275123901,0.087943,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2022,120055,55455,64600,0.4619132897422014,0.5380867102577985,0.089626,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2023,120055,55472,64583,0.4620548915080588,0.5379451084919412,0.092241,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2024,120055,55630,64425,0.4633709549789679,0.536629045021032,0.091258,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010506,Amazonas,Inguilpata,1985,133308,69846,63462,0.5239445494643983,0.4760554505356018,0.246204,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1986,133308,69826,63482,0.5237945209589822,0.4762054790410178,0.246137,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1987,133308,69153,64155,0.5187460617517329,0.4812539382482672,0.275782,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1988,133308,67991,65317,0.5100294055870616,0.4899705944129384,0.286412,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1989,133308,67024,66284,0.5027755273501965,0.4972244726498034,0.290418,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1990,133308,65844,67464,0.4939238455306508,0.5060761544693492,0.30236,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1991,133308,64982,68326,0.4874576169472199,0.51254238305278,0.309509,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1992,133308,64259,69049,0.4820340864764305,0.5179659135235695,0.312922,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1993,133308,63678,69630,0.4776757583940949,0.5223242416059051,0.316245,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1994,133308,63350,69958,0.475215290905272,0.524784709094728,0.318601,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1995,133308,63787,69521,0.4784934137486122,0.5215065862513878,0.313605,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1996,133308,64522,68786,0.4840069613226513,0.5159930386773487,0.311309,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1997,133308,64659,68649,0.4850346565847511,0.5149653434152489,0.311189,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1998,133308,67966,65342,0.5098418699552915,0.4901581300447085,0.292068,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,1999,133308,68286,65022,0.512242326041948,0.487757673958052,0.290455,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2000,133308,68606,64702,0.5146427821286045,0.4853572178713956,0.290463,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2001,133308,66196,67112,0.4965643472259729,0.503435652774027,0.304295,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2002,133308,65941,67367,0.4946514837819186,0.5053485162180814,0.307588,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2003,133308,65750,67558,0.4932187115551955,0.5067812884448045,0.305398,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2004,133308,64054,69254,0.4804962942959162,0.5195037057040838,0.310552,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2005,133308,63377,69931,0.4754178293875836,0.5245821706124164,0.310356,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2006,133308,63892,69416,0.4792810634020464,0.5207189365979537,0.300762,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2007,133308,63967,69341,0.4798436702973565,0.5201563297026435,0.301265,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2008,133308,63489,69819,0.4762579890179134,0.5237420109820866,0.305571,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2009,133308,63252,70056,0.4744801512287334,0.5255198487712666,0.306126,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2010,133308,62985,70323,0.4724772706814295,0.5275227293185706,0.311249,0.0,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2011,133308,63855,69453,0.4790035106670267,0.5209964893329733,0.301197,0.02566,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2012,133308,65754,67554,0.4932487172562786,0.5067512827437213,0.289262,0.02566,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2013,133308,66967,66341,0.5023479461097609,0.4976520538902391,0.285437,0.02566,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2014,133308,68497,64811,0.5138251267740871,0.4861748732259129,0.273479,0.02566,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2015,133308,70304,63004,0.5273802022384253,0.4726197977615747,0.255784,0.02566,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
010506,Amazonas,Inguilpata,2016,133308,71019,62289,0.5327437213070484,0.4672562786929516,0.248597,0.02566,0.1725366639126662,0.0168795890975058,2717.525520044632,22.54542002547287
