geocode,departamento,distrito,anio,pct_agropecuario,pct_anp,densidad_carreteras_km_km2,densidad_rios_km_km2,elev_media_m,pendiente_media_deg
010102,Amazonas,Asuncion,2004,0.387661,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2005,0.408073,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2006,0.428509,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2007,0.434276,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2008,0.436751,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2009,0.438894,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2010,0.440399,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2011,0.418967,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2012,0.408966,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2013,0.396285,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2014,0.391488,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2015,0.38016,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2016,0.384523,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2017,0.373909,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2018,0.361867,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2019,0.36003,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2020,0.359698,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2021,0.350436,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2022,0.35656,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2023,0.362071,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2024,0.362351,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
